player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Patrick van Aanholt,74.0,Crystal Palace,Off Target,30,Left Foot,Free kick,Ruben Loftus-Cheek,Fouled,0,0,2017-08-12,Crystal Palace,Huddersfield
Scott Dann,78.0,Crystal Palace,Off Target,9,Right Foot,Half volley,Patrick van Aanholt,Pass (Dead),0,0,2017-08-12,Crystal Palace,Huddersfield
Steve Mounié,78.0,Huddersfield,Goal,13,Right Foot,0,Collin Quaner,Pass (Live),Jonas Lössl,Pass (Dead),2017-08-12,Crystal Palace,Huddersfield
James Tomkins,82.0,Crystal Palace,Off Target,12,Left Foot,Volley,Patrick van Aanholt,Pass (Dead),0,0,2017-08-12,Crystal Palace,Huddersfield
Christian Benteke,84.0,Crystal Palace,Off Target,7,Head,0,Andros Townsend,Pass (Dead),0,0,2017-08-12,Crystal Palace,Huddersfield
Jason Puncheon,87.0,Crystal Palace,Blocked,29,Left Foot,Free kick,Ruben Loftus-Cheek,Fouled,Jason Puncheon,Pass (Live),2017-08-12,Crystal Palace,Huddersfield
Patrick van Aanholt,90.2,Crystal Palace,Saved,26,Left Foot,Free kick,Ruben Loftus-Cheek,Fouled,Joel Ward,Pass (Live),2017-08-12,Crystal Palace,Huddersfield
Gabriel Jesus,4.0,Manchester City,Blocked,12,Right Foot,0,Fernandinho,Pass (Live),Kyle Walker,Pass (Live),2017-08-12,Brighton,Manchester City
Danilo,9.0,Manchester City,Off Target,24,Right Foot,0,David Silva,Pass (Live),Danilo,Pass (Live),2017-08-12,Brighton,Manchester City
Fernandinho,14.0,Manchester City,Off Target,10,Head,0,David Silva,Pass (Dead),0,0,2017-08-12,Brighton,Manchester City
Kevin De Bruyne,17.0,Manchester City,Saved,27,Right Foot,Free kick,David Silva,Fouled,Fernandinho,Pass (Live),2017-08-12,Brighton,Manchester City
Kevin De Bruyne,32.0,Manchester City,Blocked,29,Right Foot,Free kick,David Silva,Fouled,Danilo,Pass (Live),2017-08-12,Brighton,Manchester City
Gabriel Jesus,34.0,Manchester City,Saved,5,Head,0,Sergio Agüero,Pass (Live),David Silva,Pass (Live),2017-08-12,Brighton,Manchester City
Gabriel Jesus,34.0,Manchester City,Woodwork,4,Left Foot,Half volley,Gabriel Jesus,Shot,0,0,2017-08-12,Brighton,Manchester City
Lewis Dunk,45.0,Brighton,Saved,10,Head,0,Pascal Groß,Pass (Dead),Solly March,Fouled,2017-08-12,Brighton,Manchester City
Gabriel Jesus,45.0,Manchester City,Off Target,26,Right Foot,Half volley,David Silva,Pass (Live),0,0,2017-08-12,Brighton,Manchester City
Nicolás Otamendi,45.3,Manchester City,Blocked,28,Right Foot,0,Sergio Agüero,Pass (Live),Vincent Kompany,Pass (Live),2017-08-12,Brighton,Manchester City
Fernandinho,50.0,Manchester City,Saved,28,Right Foot,0,0,0,0,0,2017-08-12,Brighton,Manchester City
Sergio Agüero,53.0,Manchester City,Off Target,13,Right Foot,0,Sergio Agüero,Interception,0,0,2017-08-12,Brighton,Manchester City
Davy Pröpper,56.0,Brighton,Wayward,23,Right Foot,Half volley,0,0,0,0,2017-08-12,Brighton,Manchester City
Shane Duffy,56.0,Brighton,Blocked,15,Right Foot,Half volley,Lewis Dunk,Pass (Live),Davy Pröpper,Shot,2017-08-12,Brighton,Manchester City
Lewis Dunk,56.0,Brighton,Saved,12,Right Foot,Half volley,Shane Duffy,Shot,0,0,2017-08-12,Brighton,Manchester City
Lewis Dunk,56.0,Brighton,Blocked,12,Left Foot,Half volley,Lewis Dunk,Shot,0,0,2017-08-12,Brighton,Manchester City
Davy Pröpper,56.0,Brighton,Off Target,25,Right Foot,Half volley,Lewis Dunk,Shot,0,0,2017-08-12,Brighton,Manchester City
Kevin De Bruyne,58.0,Manchester City,Blocked,30,Right Foot,0,David Silva,Pass (Live),Sergio Agüero,Pass (Live),2017-08-12,Brighton,Manchester City
Kevin De Bruyne,67.0,Manchester City,Blocked,23,Left Foot,0,Kyle Walker,Pass (Live),Kevin De Bruyne,Pass (Live),2017-08-12,Brighton,Manchester City
Sergio Agüero,70.0,Manchester City,Goal,13,Right Foot,0,David Silva,Pass (Live),Kevin De Bruyne,Pass (Live),2017-08-12,Brighton,Manchester City
Dwight Gayle,5.0,Newcastle Utd,Off Target,15,Left Foot,Half volley,Paul Dummett,Pass (Live),Ayoze Pérez,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Mousa Dembélé,9.0,Tottenham,Blocked,21,Left Foot,0,Mousa Dembélé,Interception,0,0,2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,17.0,Tottenham,Saved,28,Right Foot,Half volley,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Harry Kane,22.0,Tottenham,Blocked,5,Head,0,Christian Eriksen,Pass (Dead),Kyle Walker-Peters,Fouled,2017-08-13,Newcastle Utd,Tottenham
Moussa Sissoko,25.0,Tottenham,Wayward,9,Right Foot,Volley,Kyle Walker-Peters,Pass (Live),Christian Eriksen,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,26.0,Tottenham,Off Target,20,Right Foot,0,Ben Davies,Pass (Live),Christian Eriksen,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Harry Kane,36.0,Tottenham,Wayward,11,Head,0,Ben Davies,Pass (Dead),0,0,2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,41.0,Tottenham,Saved,26,Right Foot,0,Moussa Sissoko,Pass (Live),Christian Eriksen,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Dele Alli,42.0,Tottenham,Blocked,28,Right Foot,0,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,45.0,Tottenham,Saved off Target,35,Right Foot,0,Harry Kane,Pass (Live),Ben Davies,Pass (Dead),2017-08-13,Newcastle Utd,Tottenham
Harry Kane,46.0,Tottenham,Blocked,25,Left Foot,0,Harry Kane,Dribble,Jan Vertonghen,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Dwight Gayle,49.0,Newcastle Utd,Saved,10,Left Foot,0,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Harry Kane,51.0,Tottenham,Saved,9,Right Foot,Half volley,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,56.0,Tottenham,Blocked,23,Left Foot,0,Toby Alderweireld,Pass (Live),Kyle Walker-Peters,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Dele Alli,61.0,Tottenham,Goal,7,Left Foot,Volley,Christian Eriksen,Pass (Live),Harry Kane,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Harry Kane,63.0,Tottenham,Blocked,19,Left Foot,0,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Christian Eriksen,63.0,Tottenham,Saved,11,Left Foot,0,Harry Kane,Pass (Live),Harry Kane,Shot,2017-08-13,Newcastle Utd,Tottenham
Ben Davies,70.0,Tottenham,Goal,11,Right Foot,0,Christian Eriksen,Pass (Live),Harry Kane,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Eric Dier,77.0,Tottenham,Blocked,28,Right Foot,0,Christian Eriksen,Pass (Live),Kyle Walker-Peters,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Christian Atsu,80.0,Newcastle Utd,Saved,18,Left Foot,0,Matt Ritchie,Pass (Live),Mikel Merino,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Javier Manquillo,83.0,Newcastle Utd,Wayward,12,Head,0,Isaac Hayden,Pass (Live),Javier Manquillo,Pass (Live),2017-08-13,Newcastle Utd,Tottenham
Christian Atsu,83.0,Newcastle Utd,Off Target,6,Left Foot,Half volley,Javier Manquillo,Shot,0,0,2017-08-13,Newcastle Utd,Tottenham
Ciaran Clark,87.0,Newcastle Utd,Saved,11,Right Foot,Volley,0,0,0,0,2017-08-13,Newcastle Utd,Tottenham
Harry Kane,90.1,Tottenham,Woodwork,13,Right Foot,0,Son Heung-min,Pass (Live),Son Heung-min,Fouled,2017-08-13,Newcastle Utd,Tottenham
Henrikh Mkhitaryan,12.0,Manchester Utd,Off Target,20,Left Foot,0,0,0,0,0,2017-08-13,Manchester Utd,West Ham
Henrikh Mkhitaryan,15.0,Manchester Utd,Blocked,25,Right Foot,0,Daley Blind,Pass (Live),0,0,2017-08-13,Manchester Utd,West Ham
Daley Blind,16.0,Manchester Utd,Off Target,23,Left Foot,Volley,0,0,0,0,2017-08-13,Manchester Utd,West Ham
Daley Blind,25.0,Manchester Utd,Blocked,28,Left Foot,0,Daley Blind,Interception,0,0,2017-08-13,Manchester Utd,West Ham
Marcus Rashford,25.0,Manchester Utd,Blocked,13,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Daley Blind,Pass (Live),2017-08-13,Manchester Utd,West Ham
Nemanja Matić,31.0,Manchester Utd,Blocked,27,Left Foot,0,Juan Mata,Pass (Live),Marcus Rashford,Pass (Live),2017-08-13,Manchester Utd,West Ham
Romelu Lukaku,33.0,Manchester Utd,Goal,10,Left Foot,0,Marcus Rashford,Pass (Live),0,0,2017-08-13,Manchester Utd,West Ham
Mark Noble,37.0,West Ham,Off Target,24,Right Foot,Volley,Marko Arnautović,Pass (Live),Angelo Ogbonna,Pass (Live),2017-08-13,Manchester Utd,West Ham
Antonio Valencia,38.0,Manchester Utd,Blocked,26,Right Foot,0,0,0,0,0,2017-08-13,Manchester Utd,West Ham
Edimilson Fernandes,40.0,West Ham,Blocked,23,Right Foot,Half volley,0,0,0,0,2017-08-13,Manchester Utd,West Ham
Edimilson Fernandes,45.2,West Ham,Saved,17,Right Foot,0,Mark Noble,Pass (Live),André Ayew,Pass (Live),2017-08-13,Manchester Utd,West Ham
Marcus Rashford,49.0,Manchester Utd,Off Target,13,Right Foot,0,Paul Pogba,Pass (Live),Daley Blind,Pass (Dead),2017-08-13,Manchester Utd,West Ham
Romelu Lukaku,52.0,Manchester Utd,Goal,7,Head,0,Henrikh Mkhitaryan,Pass (Dead),Marcus Rashford,Fouled,2017-08-13,Manchester Utd,West Ham
Marko Arnautović,58.0,West Ham,Woodwork,12,Head,0,Edimilson Fernandes,Pass (Live),Arthur Masuaku,Pass (Live),2017-08-13,Manchester Utd,West Ham
Diafra Sakho,61.0,West Ham,Wayward,6,Head,0,Marko Arnautović,Pass (Dead),0,0,2017-08-13,Manchester Utd,West Ham
Romelu Lukaku,62.0,Manchester Utd,Blocked,12,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Marcus Rashford,Pass (Live),2017-08-13,Manchester Utd,West Ham
Paul Pogba,62.0,Manchester Utd,Blocked,21,Right Foot,Half volley,Henrikh Mkhitaryan,Dribble,Romelu Lukaku,Shot,2017-08-13,Manchester Utd,West Ham
Marcus Rashford,63.0,Manchester Utd,Off Target,19,Right Foot,0,Paul Pogba,Pass (Live),Antonio Valencia,Pass (Live),2017-08-13,Manchester Utd,West Ham
Henrikh Mkhitaryan,63.0,Manchester Utd,Saved,19,Right Foot,0,Henrikh Mkhitaryan,Dribble,Henrikh Mkhitaryan,Dribble,2017-08-13,Manchester Utd,West Ham
Marcus Rashford,66.0,Manchester Utd,Woodwork,22,Right Foot,0,Romelu Lukaku,Pass (Live),Nemanja Matić,Pass (Live),2017-08-13,Manchester Utd,West Ham
Daley Blind,71.0,Manchester Utd,Off Target,12,Left Foot,Volley,Antonio Valencia,Pass (Live),Juan Mata,Pass (Live),2017-08-13,Manchester Utd,West Ham
Romelu Lukaku,75.0,Manchester Utd,Off Target,27,Left Foot,0,Henrikh Mkhitaryan,Pass (Live),Juan Mata,Pass (Live),2017-08-13,Manchester Utd,West Ham
Marko Arnautović,78.0,West Ham,Off Target,17,Right Foot,Half volley,0,0,0,0,2017-08-13,Manchester Utd,West Ham
Paul Pogba,86.0,Manchester Utd,Blocked,11,Right Foot,Half volley,Romelu Lukaku,Pass (Live),Paul Pogba,Pass (Live),2017-08-13,Manchester Utd,West Ham
Anthony Martial,87.0,Manchester Utd,Goal,11,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Paul Pogba,Pass (Live),2017-08-13,Manchester Utd,West Ham
Javier Hernández,89.0,West Ham,Blocked,10,Right Foot,0,Marko Arnautović,Pass (Live),Aaron Cresswell,Pass (Live),2017-08-13,Manchester Utd,West Ham
Aaron Cresswell,89.0,West Ham,Blocked,16,Left Foot,0,Javier Hernández,Shot,0,0,2017-08-13,Manchester Utd,West Ham
Paul Pogba,90.0,Manchester Utd,Goal,24,Right Foot,0,Anthony Martial,Pass (Live),Nemanja Matić,Pass (Live),2017-08-13,Manchester Utd,West Ham
Javier Hernández,90.2,West Ham,Off Target,23,Right Foot,0,Javier Hernández,Dribble,Javier Hernández,Dribble,2017-08-13,Manchester Utd,West Ham
Jordan Ayew,3.0,Swansea City,Woodwork,14,Right Foot,0,0,0,0,0,2017-08-19,Swansea City,Manchester Utd
Romelu Lukaku,4.0,Manchester Utd,Off Target,16,Right Foot,Half volley,0,0,0,0,2017-08-19,Swansea City,Manchester Utd
Roque Mesa,5.0,Swansea City,Saved,30,Left Foot,Volley,0,0,0,0,2017-08-19,Swansea City,Manchester Utd
Marcus Rashford,7.0,Manchester Utd,Off Target,22,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Daley Blind,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Phil Jones,10.0,Manchester Utd,Woodwork,4,Other,0,Juan Mata,Pass (Dead),Marcus Rashford,Fouled,2017-08-19,Swansea City,Manchester Utd
Romelu Lukaku,20.0,Manchester Utd,Blocked,16,Left Foot,Half volley,Paul Pogba,Pass (Live),Daley Blind,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Marcus Rashford,29.0,Manchester Utd,Saved,35,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Juan Mata,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Kyle Bartley,34.0,Swansea City,Off Target,7,Head,0,Tom Carroll,Pass (Dead),0,0,2017-08-19,Swansea City,Manchester Utd
Marcus Rashford,36.0,Manchester Utd,Saved,15,Right Foot,0,0,0,0,0,2017-08-19,Swansea City,Manchester Utd
Juan Mata,42.0,Manchester Utd,Off Target,13,Left Foot,Half volley,Phil Jones,Pass (Live),Antonio Valencia,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Paul Pogba,45.0,Manchester Utd,Saved to Post,7,Head,0,Daley Blind,Pass (Dead),0,0,2017-08-19,Swansea City,Manchester Utd
Eric Bailly,45.0,Manchester Utd,Goal,1,Right Foot,"Open goal, Half volley",Paul Pogba,Shot,0,0,2017-08-19,Swansea City,Manchester Utd
Marcus Rashford,56.0,Manchester Utd,Saved,23,Right Foot,0,Juan Mata,Pass (Live),Nemanja Matić,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Leroy Fer,58.0,Swansea City,Off Target,27,Left Foot,Half volley,0,0,0,0,2017-08-19,Swansea City,Manchester Utd
Tammy Abraham,61.0,Swansea City,Off Target,9,Head,0,Tom Carroll,Pass (Live),Martin Olsson,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Henrikh Mkhitaryan,62.0,Manchester Utd,Blocked,26,Left Foot,0,Paul Pogba,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Henrikh Mkhitaryan,68.0,Manchester Utd,Off Target,27,Right Foot,0,Marcus Rashford,Pass (Live),Juan Mata,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Paul Pogba,74.0,Manchester Utd,Off Target,26,Right Foot,Free kick,Daley Blind,Fouled,0,0,2017-08-19,Swansea City,Manchester Utd
Anthony Martial,78.0,Manchester Utd,Blocked,20,Right Foot,0,Romelu Lukaku,Pass (Live),Anthony Martial,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Romelu Lukaku,80.0,Manchester Utd,Goal,11,Left Foot,0,Henrikh Mkhitaryan,Pass (Live),Anthony Martial,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Paul Pogba,82.0,Manchester Utd,Goal,9,Right Foot,Lob,Henrikh Mkhitaryan,Pass (Live),Paul Pogba,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Anthony Martial,84.0,Manchester Utd,Goal,14,Right Foot,0,Paul Pogba,Pass (Live),Anthony Martial,Pass (Live),2017-08-19,Swansea City,Manchester Utd
Jordan Ayew,90.2,Swansea City,Off Target,29,Right Foot,0,Jordan Ayew,Tackle,0,0,2017-08-19,Swansea City,Manchester Utd
Marko Arnautović,9.0,West Ham,Off Target,14,Right Foot,0,Michail Antonio,Pass (Live),Mark Noble,Pass (Live),2017-08-19,Southampton,West Ham
Michail Antonio,10.0,West Ham,Saved,10,Head,0,Aaron Cresswell,Pass (Dead),Marko Arnautović,Fouled,2017-08-19,Southampton,West Ham
Manolo Gabbiadini,11.0,Southampton,Goal,13,Left Foot,0,Nathan Redmond,Pass (Live),Manolo Gabbiadini,Pass (Live),2017-08-19,Southampton,West Ham
Michail Antonio,19.0,West Ham,Saved,10,Head,0,Pablo Zabaleta,Pass (Live),Declan Rice,Pass (Live),2017-08-19,Southampton,West Ham
Nathan Redmond,20.0,Southampton,Saved,24,Right Foot,0,Dušan Tadić,Pass (Live),Steven Davis,Pass (Live),2017-08-19,Southampton,West Ham
Marko Arnautović,22.0,West Ham,Saved,8,Head,0,Javier Hernández,Pass (Live),0,0,2017-08-19,Southampton,West Ham
Michail Antonio,23.0,West Ham,Off Target,7,Right Foot,Half volley,Marko Arnautović,Pass (Dead),0,0,2017-08-19,Southampton,West Ham
Dušan Tadić (pen),38.0,Southampton,Goal,12,Left Foot,0,Steven Davis,Fouled,Nathan Redmond,Pass (Live),2017-08-19,Southampton,West Ham
Nathan Redmond,40.0,Southampton,Blocked,21,Right Foot,0,Dušan Tadić,Pass (Live),Oriol Romeu,Pass (Live),2017-08-19,Southampton,West Ham
Steven Davis,43.0,Southampton,Off Target,14,Left Foot,0,Steven Davis,Dribble,Ryan Bertrand,Pass (Live),2017-08-19,Southampton,West Ham
Michail Antonio,44.0,West Ham,Saved,23,Left Foot,0,Aaron Cresswell,Pass (Live),André Ayew,Pass (Live),2017-08-19,Southampton,West Ham
Javier Hernández,44.0,West Ham,Goal,4,Right Foot,Half volley,Michail Antonio,Shot,0,0,2017-08-19,Southampton,West Ham
Cédric Soares,45.1,Southampton,Off Target,12,Right Foot,Half volley,Nathan Redmond,Pass (Live),Mario Lemina,Pass (Live),2017-08-19,Southampton,West Ham
José Fonte,50.0,West Ham,Saved,12,Head,0,Mark Noble,Pass (Dead),Michail Antonio,Fouled,2017-08-19,Southampton,West Ham
Cédric Soares,52.0,Southampton,Off Target,14,Right Foot,0,Dušan Tadić,Pass (Live),Steven Davis,Pass (Live),2017-08-19,Southampton,West Ham
André Ayew,54.0,West Ham,Blocked,8,Head,0,Michail Antonio,Pass (Dead),0,0,2017-08-19,Southampton,West Ham
Manolo Gabbiadini,60.0,Southampton,Woodwork,33,Left Foot,0,Dušan Tadić,Pass (Live),Steven Davis,Pass (Live),2017-08-19,Southampton,West Ham
Javier Hernández,60.0,West Ham,Off Target,31,Right Foot,Half volley,0,0,0,0,2017-08-19,Southampton,West Ham
Dušan Tadić,62.0,Southampton,Saved,19,Left Foot,0,Cédric Soares,Pass (Live),Nathan Redmond,Pass (Live),2017-08-19,Southampton,West Ham
José Fonte,64.0,West Ham,Off Target,14,Head,0,Aaron Cresswell,Pass (Dead),André Ayew,Fouled,2017-08-19,Southampton,West Ham
Oriol Romeu,69.0,Southampton,Off Target,28,Left Foot,0,Nathan Redmond,Pass (Live),Steven Davis,Pass (Live),2017-08-19,Southampton,West Ham
Diafra Sakho,73.0,West Ham,Wayward,9,Head,0,Javier Hernández,Pass (Live),Mark Noble,Pass (Live),2017-08-19,Southampton,West Ham
Diafra Sakho,73.0,West Ham,Saved to Post,7,Head,0,Aaron Cresswell,Pass (Live),Diafra Sakho,Pass (Live),2017-08-19,Southampton,West Ham
Javier Hernández,74.0,West Ham,Goal,3,Right Foot,"Open goal, Volley",Diafra Sakho,Shot,0,0,2017-08-19,Southampton,West Ham
Nathan Redmond,80.0,Southampton,Off Target,26,Right Foot,0,Steven Davis,Pass (Live),Manolo Gabbiadini,Pass (Live),2017-08-19,Southampton,West Ham
Oriol Romeu,82.0,Southampton,Blocked,30,Right Foot,0,James Ward-Prowse,Pass (Live),Charlie Austin,Pass (Live),2017-08-19,Southampton,West Ham
Mark Noble,84.0,West Ham,Blocked,28,Right Foot,Half volley,0,0,0,0,2017-08-19,Southampton,West Ham
Nathan Redmond,90.0,Southampton,Blocked,26,Left Foot,0,James Ward-Prowse,Pass (Live),Cédric Soares,Pass (Dead),2017-08-19,Southampton,West Ham
Charlie Austin (pen),90.3,Southampton,Goal,12,Right Foot,0,Maya Yoshida,Fouled,Oriol Romeu,Pass (Live),2017-08-19,Southampton,West Ham
Riyad Mahrez,1.0,Leicester City,Saved,17,Left Foot,0,Riyad Mahrez,Dribble,Matty James,Pass (Live),2017-08-19,Leicester City,Brighton
Shinji Okazaki,1.0,Leicester City,Goal,6,Right Foot,0,Riyad Mahrez,Shot,0,0,2017-08-19,Leicester City,Brighton
Wes Morgan,6.0,Leicester City,Off Target,9,Head,0,Marc Albrighton,Pass (Dead),Shinji Okazaki,Fouled,2017-08-19,Leicester City,Brighton
Solly March,13.0,Brighton,Blocked,20,Left Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Riyad Mahrez,16.0,Leicester City,Blocked,23,Left Foot,Volley,0,0,0,0,2017-08-19,Leicester City,Brighton
Jamie Vardy,16.0,Leicester City,Blocked,10,Right Foot,Volley,Shinji Okazaki,Pass (Live),0,0,2017-08-19,Leicester City,Brighton
Matty James,18.0,Leicester City,Blocked,29,Right Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Jamie Murphy,28.0,Brighton,Blocked,17,Right Foot,Half volley,Glenn Murray,Pass (Live),Dale Stephens,Pass (Live),2017-08-19,Leicester City,Brighton
Marc Albrighton,33.0,Leicester City,Blocked,24,Right Foot,0,Riyad Mahrez,Pass (Live),Shinji Okazaki,Pass (Live),2017-08-19,Leicester City,Brighton
Matty James,39.0,Leicester City,Off Target,20,Right Foot,Half volley,0,0,0,0,2017-08-19,Leicester City,Brighton
Shinji Okazaki,41.0,Leicester City,Off Target,6,Left Foot,Half volley,Jamie Vardy,Pass (Live),Shinji Okazaki,Pass (Live),2017-08-19,Leicester City,Brighton
Harry Maguire,54.0,Leicester City,Goal,6,Head,0,Riyad Mahrez,Pass (Dead),0,0,2017-08-19,Leicester City,Brighton
Marc Albrighton,67.0,Leicester City,Blocked,27,Right Foot,Free kick,Harry Maguire,Fouled,Riyad Mahrez,Pass (Live),2017-08-19,Leicester City,Brighton
Tomer Hemed,73.0,Brighton,Saved,27,Right Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Riyad Mahrez,74.0,Leicester City,Blocked,14,Left Foot,0,Marc Albrighton,Pass (Live),Shinji Okazaki,Pass (Live),2017-08-19,Leicester City,Brighton
Marc Albrighton,74.0,Leicester City,Off Target,24,Left Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Riyad Mahrez,76.0,Leicester City,Saved off Target,25,Left Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Davy Pröpper,77.0,Brighton,Blocked,33,Right Foot,0,Jamie Murphy,Pass (Live),Markus Suttner,Pass (Live),2017-08-19,Leicester City,Brighton
Solly March,90.0,Brighton,Saved,30,Left Foot,0,0,0,0,0,2017-08-19,Leicester City,Brighton
Tom Cleverley,5.0,Watford,Blocked,10,Left Foot,Half volley,Richarlison,Pass (Live),José Holebas,Pass (Dead),2017-08-19,Bournemouth,Watford
Ryan Fraser,6.0,Bournemouth,Saved,8,Left Foot,Deflected,Joshua King,Pass (Live),Harry Arter,Pass (Live),2017-08-19,Bournemouth,Watford
Benik Afobe,6.0,Bournemouth,Blocked,5,Left Foot,Half volley,Ryan Fraser,Shot,0,0,2017-08-19,Bournemouth,Watford
Harry Arter,14.0,Bournemouth,Blocked,21,Right Foot,0,Jordon Ibe,Pass (Live),Harry Arter,Pass (Live),2017-08-19,Bournemouth,Watford
Nathaniel Chalobah,19.0,Watford,Off Target,9,Head,0,Nordin Amrabat,Pass (Live),Andre Gray,Pass (Live),2017-08-19,Bournemouth,Watford
Benik Afobe,31.0,Bournemouth,Saved,8,Right Foot,Half volley,Steve Cook,Pass (Live),Harry Arter,Pass (Live),2017-08-19,Bournemouth,Watford
Harry Arter,32.0,Bournemouth,Blocked,26,Left Foot,Half volley,0,0,0,0,2017-08-19,Bournemouth,Watford
Nathaniel Chalobah,33.0,Watford,Saved,22,Left Foot,0,0,0,0,0,2017-08-19,Bournemouth,Watford
Abdoulaye Doucouré,38.0,Watford,Blocked,15,Left Foot,0,Richarlison,Pass (Live),Richarlison,Dribble,2017-08-19,Bournemouth,Watford
Richarlison,38.0,Watford,Off Target,10,Head,0,José Holebas,Pass (Dead),Abdoulaye Doucouré,Shot,2017-08-19,Bournemouth,Watford
Andre Gray,45.3,Watford,Off Target,6,Left Foot,0,Richarlison,Pass (Live),Richarlison,Dribble,2017-08-19,Bournemouth,Watford
Steve Cook,47.0,Bournemouth,Saved,5,Head,Deflected,Jordon Ibe,Pass (Dead),0,0,2017-08-19,Bournemouth,Watford
Nordin Amrabat,49.0,Watford,Wayward,12,Right Foot,Volley,0,0,0,0,2017-08-19,Bournemouth,Watford
Nathaniel Chalobah,57.0,Watford,Saved,14,Right Foot,0,Andre Gray,Fouled,Nathaniel Chalobah,Tackle,2017-08-19,Bournemouth,Watford
Nathaniel Chalobah,58.0,Watford,Off Target,22,Right Foot,0,Richarlison,Pass (Live),José Holebas,Pass (Live),2017-08-19,Bournemouth,Watford
Nathaniel Chalobah,63.0,Watford,Off Target,28,Right Foot,0,Richarlison,Pass (Live),Tom Cleverley,Pass (Live),2017-08-19,Bournemouth,Watford
Richarlison,68.0,Watford,Blocked,13,Left Foot,Half volley,Tom Cleverley,Pass (Dead),0,0,2017-08-19,Bournemouth,Watford
Richarlison,70.0,Watford,Blocked,16,Right Foot,0,José Holebas,Pass (Live),Miguel Britos,Pass (Live),2017-08-19,Bournemouth,Watford
Richarlison,70.0,Watford,Saved,16,Right Foot,Volley,Richarlison,Shot,0,0,2017-08-19,Bournemouth,Watford
Richarlison,73.0,Watford,Goal,4,Left Foot,Open goal,0,0,0,0,2017-08-19,Bournemouth,Watford
Richarlison,76.0,Watford,Off Target,10,Head,0,José Holebas,Pass (Live),Nordin Amrabat,Pass (Live),2017-08-19,Bournemouth,Watford
