player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Hamza Choudhury,10.0,Leicester City,Blocked,20,Right Foot,Volley,0,0,0,0,2019-08-11,Leicester City,Wolves
Youri Tielemans,11.0,Leicester City,Blocked,21,Right Foot,0,Hamza Choudhury,Pass (Live),James Maddison,Pass (Live),2019-08-11,Leicester City,Wolves
Ben Chilwell,17.0,Leicester City,Off Target,25,Left Foot,0,James Maddison,Pass (Live),James Maddison,Dribble,2019-08-11,Leicester City,Wolves
Ricardo Pereira,23.0,Leicester City,Off Target,27,Right Foot,Volley,0,0,0,0,2019-08-11,Leicester City,Wolves
Wilfred Ndidi,29.0,Leicester City,Off Target,26,Right Foot,0,Ayoze Pérez,Pass (Live),Wilfred Ndidi,Tackle,2019-08-11,Leicester City,Wolves
James Maddison,37.0,Leicester City,Wayward,19,Right Foot,Volley,Ricardo Pereira,Pass (Live),Youri Tielemans,Pass (Live),2019-08-11,Leicester City,Wolves
Diogo Jota,40.0,Wolves,Off Target,21,Left Foot,0,Diogo Jota,Dribble,Leander Dendoncker,Pass (Live),2019-08-11,Leicester City,Wolves
Raúl Jiménez,47.0,Wolves,Saved,14,Right Foot,0,Raúl Jiménez,Dribble,Rúben Neves,Pass (Live),2019-08-11,Leicester City,Wolves
Leander Dendoncker,51.0,Wolves,Blocked,7,Head,0,João Moutinho,Pass (Dead),Matt Doherty,Pass (Live),2019-08-11,Leicester City,Wolves
Ayoze Pérez,54.0,Leicester City,Off Target,12,Head,0,James Maddison,Pass (Dead),James Maddison,Fouled,2019-08-11,Leicester City,Wolves
Diogo Jota,55.0,Wolves,Off Target,14,Right Foot,0,0,0,0,0,2019-08-11,Leicester City,Wolves
James Maddison,57.0,Leicester City,Blocked,26,Right Foot,0,0,0,0,0,2019-08-11,Leicester City,Wolves
Çağlar Söyüncü,69.0,Leicester City,Saved,7,Head,0,Ben Chilwell,Pass (Live),James Maddison,Pass (Dead),2019-08-11,Leicester City,Wolves
Diogo Jota,72.0,Wolves,Blocked,19,Left Foot,0,Leander Dendoncker,Pass (Live),Diogo Jota,Pass (Live),2019-08-11,Leicester City,Wolves
Wilfred Ndidi,75.0,Leicester City,Off Target,11,Head,0,Ben Chilwell,Pass (Live),James Maddison,Pass (Dead),2019-08-11,Leicester City,Wolves
Marc Albrighton,77.0,Leicester City,Off Target,24,Right Foot,Half volley,0,0,0,0,2019-08-11,Leicester City,Wolves
James Maddison,80.0,Leicester City,Off Target,23,Left Foot,0,Marc Albrighton,Pass (Live),Harvey Barnes,Pass (Live),2019-08-11,Leicester City,Wolves
Harvey Barnes,83.0,Leicester City,Saved off Target,31,Right Foot,0,Youri Tielemans,Pass (Live),Ricardo Pereira,Pass (Live),2019-08-11,Leicester City,Wolves
Raúl Jiménez,83.0,Wolves,Saved,21,Right Foot,0,Jonny Castro,Pass (Live),Jonny Castro,Dribble,2019-08-11,Leicester City,Wolves
James Maddison,85.0,Leicester City,Off Target,26,Left Foot,0,Youri Tielemans,Pass (Live),Marc Albrighton,Pass (Live),2019-08-11,Leicester City,Wolves
Jonny Evans,89.0,Leicester City,Wayward,6,Right Foot,Overhead kick,0,0,0,0,2019-08-11,Leicester City,Wolves
Youri Tielemans,90.3,Leicester City,Blocked,27,Right Foot,0,0,0,0,0,2019-08-11,Leicester City,Wolves
Marc Albrighton,90.4,Leicester City,Blocked,26,Right Foot,0,Wilfred Ndidi,Tackle,0,0,2019-08-11,Leicester City,Wolves
Tammy Abraham,4.0,Chelsea,Woodwork,20,Right Foot,0,Mateo Kovačić,Pass (Live),Pedro,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Pedro,4.0,Chelsea,Off Target,26,Right Foot,0,Mateo Kovačić,Pass (Live),Andreas Christensen,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Anthony Martial,7.0,Manchester Utd,Saved,19,Right Foot,0,0,0,0,0,2019-08-11,Manchester Utd,Chelsea
Mason Mount,12.0,Chelsea,Saved,25,Right Foot,0,Pedro,Pass (Live),Pedro,Dribble,2019-08-11,Manchester Utd,Chelsea
Marcus Rashford (pen),18.0,Manchester Utd,Goal,12,Right Foot,0,Marcus Rashford,Fouled,0,0,2019-08-11,Manchester Utd,Chelsea
Anthony Martial,22.0,Manchester Utd,Blocked,18,Right Foot,0,Paul Pogba,Pass (Live),David de Gea,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Anthony Martial,31.0,Manchester Utd,Off Target,24,Right Foot,0,Jesse Lingard,Pass (Live),Scott McTominay,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Paul Pogba,32.0,Manchester Utd,Wayward,9,Head,0,Anthony Martial,Pass (Live),Luke Shaw,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Ross Barkley,35.0,Chelsea,Off Target,26,Right Foot,0,Pedro,Pass (Live),Kepa Arrizabalaga,Pass (Dead),2019-08-11,Manchester Utd,Chelsea
Pedro,36.0,Chelsea,Saved,24,Left Foot,0,César Azpilicueta,Pass (Live),0,0,2019-08-11,Manchester Utd,Chelsea
Ross Barkley,39.0,Chelsea,Saved,11,Left Foot,0,Pedro,Pass (Live),Jorginho,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Jorginho,39.0,Chelsea,Blocked,23,Right Foot,Half volley,Ross Barkley,Shot,0,0,2019-08-11,Manchester Utd,Chelsea
Emerson Palmieri,40.0,Chelsea,Woodwork,11,Left Foot,0,0,0,0,0,2019-08-11,Manchester Utd,Chelsea
Kurt Zouma,46.0,Chelsea,Wayward,9,Head,0,Mason Mount,Pass (Dead),0,0,2019-08-11,Manchester Utd,Chelsea
Pedro,51.0,Chelsea,Blocked,24,Left Foot,0,Ross Barkley,Pass (Live),Emerson Palmieri,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Tammy Abraham,52.0,Chelsea,Blocked,6,Head,0,Mason Mount,Pass (Dead),Pedro,Shot,2019-08-11,Manchester Utd,Chelsea
Marcus Rashford,54.0,Manchester Utd,Blocked,19,Right Foot,0,Harry Maguire,Pass (Live),Paul Pogba,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Emerson Palmieri,56.0,Chelsea,Saved,21,Left Foot,0,0,0,0,0,2019-08-11,Manchester Utd,Chelsea
Anthony Martial,65.0,Manchester Utd,Goal,5,Left Foot,Volley,Andreas Pereira,Pass (Live),Jesse Lingard,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Marcus Rashford,67.0,Manchester Utd,Goal,19,Right Foot,0,Paul Pogba,Pass (Live),Jesse Lingard,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Kurt Zouma,70.0,Chelsea,Off Target,11,Head,0,Mason Mount,Pass (Dead),Mateo Kovačić,Fouled,2019-08-11,Manchester Utd,Chelsea
Emerson Palmieri,71.0,Chelsea,Saved,25,Left Foot,0,Pedro,Pass (Live),Pedro,Dribble,2019-08-11,Manchester Utd,Chelsea
Daniel James,81.0,Manchester Utd,Goal,13,Right Foot,Deflected,Paul Pogba,Pass (Live),Anthony Martial,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Mason Mount,85.0,Chelsea,Saved,25,Right Foot,0,Pedro,Pass (Live),Olivier Giroud,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Mason Greenwood,87.0,Manchester Utd,Blocked,14,Right Foot,Half volley,Aaron Wan-Bissaka,Pass (Live),Scott McTominay,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Christian Pulisic,88.0,Chelsea,Blocked,21,Right Foot,0,Mason Mount,Pass (Live),Mateo Kovačić,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Pedro,89.0,Chelsea,Off Target,5,Head,0,Emerson Palmieri,Pass (Live),Mason Mount,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Aaron Wan-Bissaka,90.1,Manchester Utd,Wayward,25,Right Foot,Half volley,Harry Maguire,Pass (Live),Paul Pogba,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Emerson Palmieri,90.4,Chelsea,Saved,21,Left Foot,0,Christian Pulisic,Pass (Live),Olivier Giroud,Pass (Live),2019-08-11,Manchester Utd,Chelsea
Erik Pieters,3.0,Burnley,Off Target,31,Left Foot,Half volley,0,0,0,0,2019-08-17,Arsenal,Burnley
Dani Ceballos,5.0,Arsenal,Off Target,27,Right Foot,0,Reiss Nelson,Pass (Live),Dani Ceballos,Pass (Live),2019-08-17,Arsenal,Burnley
Alexandre Lacazette,10.0,Arsenal,Wayward,6,Head,0,Dani Ceballos,Pass (Dead),0,0,2019-08-17,Arsenal,Burnley
Alexandre Lacazette,12.0,Arsenal,Saved,8,Head,0,Sokratis Papastathopoulos,Pass (Live),0,0,2019-08-17,Arsenal,Burnley
Alexandre Lacazette,13.0,Arsenal,Goal,6,Right Foot,0,Dani Ceballos,Pass (Dead),Alexandre Lacazette,Shot,2019-08-17,Arsenal,Burnley
Ashley Barnes,14.0,Burnley,Off Target,16,Left Foot,Half volley,Nick Pope,Pass (Live),Ben Mee,Pass (Live),2019-08-17,Arsenal,Burnley
James Tarkowski,18.0,Burnley,Blocked,9,Head,0,Jóhann Berg Guðmundsson,Pass (Dead),0,0,2019-08-17,Arsenal,Burnley
Jack Cork,20.0,Burnley,Blocked,7,Right Foot,0,0,0,0,0,2019-08-17,Arsenal,Burnley
Ben Mee,20.0,Burnley,Saved,12,Head,0,Jóhann Berg Guðmundsson,Pass (Live),0,0,2019-08-17,Arsenal,Burnley
Jack Cork,25.0,Burnley,Blocked,29,Right Foot,0,0,0,0,0,2019-08-17,Arsenal,Burnley
Dwight McNeil,28.0,Burnley,Blocked,20,Right Foot,0,0,0,0,0,2019-08-17,Arsenal,Burnley
Reiss Nelson,35.0,Arsenal,Saved,16,Left Foot,0,Nacho Monreal,Pass (Live),Nacho Monreal,Fouled,2019-08-17,Arsenal,Burnley
Joe Willock,35.0,Arsenal,Blocked,21,Right Foot,0,0,0,0,0,2019-08-17,Arsenal,Burnley
Ashley Barnes,38.0,Burnley,Saved,8,Head,0,Ben Mee,Pass (Live),0,0,2019-08-17,Arsenal,Burnley
Mattéo Guendouzi,41.0,Arsenal,Saved,16,Right Foot,0,Dani Ceballos,Pass (Live),Joe Willock,Pass (Live),2019-08-17,Arsenal,Burnley
Reiss Nelson,43.0,Arsenal,Blocked,16,Right Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Alexandre Lacazette,Fouled,2019-08-17,Arsenal,Burnley
Dwight McNeil,43.0,Burnley,Blocked,25,Left Foot,0,Dwight McNeil,Dribble,Chris Wood,Pass (Live),2019-08-17,Arsenal,Burnley
Ashley Barnes,43.0,Burnley,Goal,7,Right Foot,0,Dwight McNeil,Shot,0,0,2019-08-17,Arsenal,Burnley
Pierre-Emerick Aubameyang,51.0,Arsenal,Off Target,24,Right Foot,0,Nacho Monreal,Pass (Live),Dani Ceballos,Pass (Live),2019-08-17,Arsenal,Burnley
Dwight McNeil,53.0,Burnley,Off Target,21,Left Foot,0,Erik Pieters,Pass (Live),Erik Pieters,Tackle,2019-08-17,Arsenal,Burnley
Dani Ceballos,55.0,Arsenal,Blocked,25,Right Foot,0,Nicolas Pépé,Pass (Live),Alexandre Lacazette,Pass (Live),2019-08-17,Arsenal,Burnley
Ainsley Maitland-Niles,58.0,Arsenal,Off Target,28,Right Foot,0,Joe Willock,Pass (Live),Dani Ceballos,Pass (Dead),2019-08-17,Arsenal,Burnley
Pierre-Emerick Aubameyang,60.0,Arsenal,Saved,12,Right Foot,Half volley,Nicolas Pépé,Pass (Live),Alexandre Lacazette,Pass (Live),2019-08-17,Arsenal,Burnley
Ashley Westwood,61.0,Burnley,Off Target,7,Head,0,Dwight McNeil,Pass (Live),Jóhann Berg Guðmundsson,Pass (Live),2019-08-17,Arsenal,Burnley
Dani Ceballos,63.0,Arsenal,Saved,25,Right Foot,0,Alexandre Lacazette,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2019-08-17,Arsenal,Burnley
Pierre-Emerick Aubameyang,64.0,Arsenal,Goal,20,Right Foot,0,Dani Ceballos,Tackle,0,0,2019-08-17,Arsenal,Burnley
Ashley Barnes,68.0,Burnley,Saved,5,Head,0,Jóhann Berg Guðmundsson,Pass (Dead),0,0,2019-08-17,Arsenal,Burnley
Dwight McNeil,71.0,Burnley,Off Target,5,Head,0,Jóhann Berg Guðmundsson,Pass (Live),0,0,2019-08-17,Arsenal,Burnley
Ashley Barnes,74.0,Burnley,Off Target,15,Head,0,Matthew Lowton,Pass (Live),Ashley Westwood,Pass (Dead),2019-08-17,Arsenal,Burnley
Ben Mee,75.0,Burnley,Off Target,11,Head,0,Ashley Westwood,Pass (Dead),Aaron Lennon,Fouled,2019-08-17,Arsenal,Burnley
Nicolas Pépé,76.0,Arsenal,Saved,24,Left Foot,0,Ainsley Maitland-Niles,Pass (Live),Dani Ceballos,Pass (Live),2019-08-17,Arsenal,Burnley
Lucas Torreira,90.0,Arsenal,Saved,14,Right Foot,0,Joe Willock,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2019-08-17,Arsenal,Burnley
Jay Rodriguez,90.4,Burnley,Off Target,8,Right Foot,Overhead kick,0,0,0,0,2019-08-17,Arsenal,Burnley
James Milner,4.0,Liverpool,Blocked,23,Right Foot,0,Sadio Mané,Pass (Live),0,0,2019-08-17,Southampton,Liverpool
James Milner,7.0,Liverpool,Blocked,33,Right Foot,Volley,0,0,0,0,2019-08-17,Southampton,Liverpool
Alex Oxlade-Chamberlain,13.0,Liverpool,Off Target,16,Right Foot,0,Mohamed Salah,Pass (Live),Joël Matip,Pass (Live),2019-08-17,Southampton,Liverpool
Che Adams,18.0,Southampton,Off Target,13,Left Foot,Half volley,0,0,0,0,2019-08-17,Southampton,Liverpool
Maya Yoshida,21.0,Southampton,Saved,4,Head,0,James Ward-Prowse,Pass (Dead),0,0,2019-08-17,Southampton,Liverpool
Yan Valery,29.0,Southampton,Blocked,15,Left Foot,0,Yan Valery,Dribble,Nathan Redmond,Pass (Live),2019-08-17,Southampton,Liverpool
Mohamed Salah,33.0,Liverpool,Off Target,11,Left Foot,Half volley,Alex Oxlade-Chamberlain,Pass (Live),Andrew Robertson,Pass (Live),2019-08-17,Southampton,Liverpool
Che Adams,38.0,Southampton,Off Target,11,Head,0,Oriol Romeu,Pass (Live),Yan Valery,Pass (Live),2019-08-17,Southampton,Liverpool
Sadio Mané,45.1,Liverpool,Goal,18,Right Foot,0,James Milner,Pass (Live),Georginio Wijnaldum,Pass (Live),2019-08-17,Southampton,Liverpool
Mohamed Salah,50.0,Liverpool,Blocked,22,Left Foot,Free kick,Joël Matip,Fouled,Alex Oxlade-Chamberlain,Pass (Live),2019-08-17,Southampton,Liverpool
Pierre Højbjerg,53.0,Southampton,Blocked,26,Right Foot,0,Nathan Redmond,Pass (Live),James Ward-Prowse,Tackle,2019-08-17,Southampton,Liverpool
Pierre Højbjerg,53.0,Southampton,Blocked,22,Right Foot,0,Pierre Højbjerg,Shot,0,0,2019-08-17,Southampton,Liverpool
James Milner,55.0,Liverpool,Blocked,24,Right Foot,Half volley,0,0,0,0,2019-08-17,Southampton,Liverpool
Joël Matip,55.0,Liverpool,Off Target,10,Left Foot,Back heel,James Milner,Shot,0,0,2019-08-17,Southampton,Liverpool
Mohamed Salah,56.0,Liverpool,Saved,14,Left Foot,0,Sadio Mané,Pass (Live),Georginio Wijnaldum,Pass (Live),2019-08-17,Southampton,Liverpool
Alex Oxlade-Chamberlain,60.0,Liverpool,Blocked,33,Right Foot,0,Andrew Robertson,Pass (Live),0,0,2019-08-17,Southampton,Liverpool
James Milner,63.0,Liverpool,Off Target,24,Right Foot,0,Trent Alexander-Arnold,Pass (Live),James Milner,Pass (Live),2019-08-17,Southampton,Liverpool
Roberto Firmino,65.0,Liverpool,Off Target,13,Right Foot,0,Sadio Mané,Pass (Live),Georginio Wijnaldum,Pass (Live),2019-08-17,Southampton,Liverpool
Danny Ings,67.0,Southampton,Off Target,24,Left Foot,0,Danny Ings,Dribble,Nathan Redmond,Pass (Live),2019-08-17,Southampton,Liverpool
Roberto Firmino,71.0,Liverpool,Goal,18,Right Foot,0,Roberto Firmino,Dribble,Sadio Mané,Pass (Live),2019-08-17,Southampton,Liverpool
Pierre Højbjerg,73.0,Southampton,Saved,34,Right Foot,0,0,0,0,0,2019-08-17,Southampton,Liverpool
Sadio Mané,75.0,Liverpool,Saved,7,Head,0,Trent Alexander-Arnold,Pass (Dead),Roberto Firmino,Fouled,2019-08-17,Southampton,Liverpool
Andrew Robertson,77.0,Liverpool,Saved,13,Left Foot,Half volley,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live),2019-08-17,Southampton,Liverpool
Nathan Redmond,80.0,Southampton,Off Target,22,Right Foot,Volley,0,0,0,0,2019-08-17,Southampton,Liverpool
Danny Ings,83.0,Southampton,Goal,9,Right Foot,0,0,0,0,0,2019-08-17,Southampton,Liverpool
Danny Ings,86.0,Southampton,Off Target,5,Right Foot,0,Yan Valery,Pass (Live),Pierre Højbjerg,Pass (Live),2019-08-17,Southampton,Liverpool
Todd Cantwell,5.0,Norwich City,Saved,4,Left Foot,0,Todd Cantwell,Dribble,Teemu Pukki,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,8.0,Norwich City,Off Target,11,Right Foot,0,Marco Stiepermann,Pass (Live),Max Aarons,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Emil Krafth,9.0,Newcastle Utd,Off Target,10,Right Foot,Half volley,Matt Ritchie,Pass (Live),Miguel Almirón,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,15.0,Norwich City,Saved,8,Right Foot,0,Max Aarons,Pass (Live),Grant Hanley,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Tom Trybull,16.0,Norwich City,Off Target,8,Head,0,Emi Buendía,Pass (Dead),Teemu Pukki,Shot,2019-08-17,Norwich City,Newcastle Utd
Matt Ritchie,17.0,Newcastle Utd,Saved off Target,28,Right Foot,0,Joelinton,Pass (Live),Matt Ritchie,Pass (Dead),2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,25.0,Norwich City,Saved,14,Left Foot,0,Todd Cantwell,Pass (Live),Teemu Pukki,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Joelinton,26.0,Newcastle Utd,Off Target,8,Head,0,Isaac Hayden,Pass (Live),0,0,2019-08-17,Norwich City,Newcastle Utd
Marco Stiepermann,27.0,Norwich City,Blocked,27,Left Foot,0,Todd Cantwell,Pass (Live),Max Aarons,Fouled,2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,32.0,Norwich City,Goal,18,Right Foot,Volley,0,0,0,0,2019-08-17,Norwich City,Newcastle Utd
Matt Ritchie,35.0,Newcastle Utd,Off Target,31,Left Foot,0,0,0,0,0,2019-08-17,Norwich City,Newcastle Utd
Fabian Schär,38.0,Newcastle Utd,Saved,9,Head,0,Jonjo Shelvey,Pass (Live),Matt Ritchie,Pass (Dead),2019-08-17,Norwich City,Newcastle Utd
Matt Ritchie,46.0,Newcastle Utd,Wayward,18,Left Foot,Half volley,0,0,0,0,2019-08-17,Norwich City,Newcastle Utd
Isaac Hayden,46.0,Newcastle Utd,Off Target,18,Right Foot,Volley,0,0,0,0,2019-08-17,Norwich City,Newcastle Utd
Joelinton,49.0,Newcastle Utd,Wayward,9,Head,0,Matt Ritchie,Pass (Dead),0,0,2019-08-17,Norwich City,Newcastle Utd
Paul Dummett,61.0,Newcastle Utd,Saved,8,Head,0,Ki Sung-yueng,Pass (Dead),0,0,2019-08-17,Norwich City,Newcastle Utd
Jamaal Lascelles,61.0,Newcastle Utd,Blocked,12,Right Foot,Volley,Jonjo Shelvey,Pass (Live),Joelinton,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Max Aarons,62.0,Norwich City,Blocked,11,Right Foot,0,Emi Buendía,Pass (Live),Moritz Leitner,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,63.0,Norwich City,Goal,18,Right Foot,0,Todd Cantwell,Pass (Live),Jamal Lewis,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Emi Buendía,71.0,Norwich City,Blocked,18,Left Foot,0,Todd Cantwell,Pass (Live),Emi Buendía,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,75.0,Norwich City,Goal,12,Left Foot,0,Todd Cantwell,Pass (Live),Marco Stiepermann,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Marco Stiepermann,78.0,Norwich City,Saved,20,Left Foot,0,Tom Trybull,Pass (Live),Todd Cantwell,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Miguel Almirón,79.0,Newcastle Utd,Off Target,24,Left Foot,0,Miguel Almirón,Dribble,Jonjo Shelvey,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Mario Vrančić,85.0,Norwich City,Blocked,17,Right Foot,0,Emi Buendía,Pass (Live),Emi Buendía,Fouled,2019-08-17,Norwich City,Newcastle Utd
Grant Hanley,86.0,Norwich City,Off Target,10,Head,0,Emi Buendía,Pass (Dead),Mario Vrančić,Shot,2019-08-17,Norwich City,Newcastle Utd
Teemu Pukki,87.0,Norwich City,Saved,13,Right Foot,0,Mario Vrančić,Pass (Live),Todd Cantwell,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Jonjo Shelvey,90.3,Newcastle Utd,Goal,8,Right Foot,0,Jonjo Shelvey,Dribble,Sean Longstaff,Pass (Live),2019-08-17,Norwich City,Newcastle Utd
Dan Burn,1.0,Brighton,Off Target,9,Head,0,Pascal Groß,Pass (Dead),Glenn Murray,Fouled,2019-08-17,Brighton,West Ham
Pascal Groß,21.0,Brighton,Blocked,18,Left Foot,Half volley,Solly March,Pass (Live),Leandro Trossard,Pass (Live),2019-08-17,Brighton,West Ham
Dale Stephens,21.0,Brighton,Blocked,28,Right Foot,Half volley,Pascal Groß,Shot,0,0,2019-08-17,Brighton,West Ham
Dale Stephens,22.0,Brighton,Saved,26,Right Foot,0,0,0,0,0,2019-08-17,Brighton,West Ham
Solly March,25.0,Brighton,Saved,22,Right Foot,0,Solly March,Dribble,Pascal Groß,Pass (Live),2019-08-17,Brighton,West Ham
Glenn Murray,33.0,Brighton,Off Target,6,Head,0,Dan Burn,Pass (Live),Lewis Dunk,Pass (Dead),2019-08-17,Brighton,West Ham
Dan Burn,37.0,Brighton,Off Target,9,Right Foot,Volley,Pascal Groß,Pass (Live),Davy Pröpper,Pass (Live),2019-08-17,Brighton,West Ham
Declan Rice,44.0,West Ham,Off Target,22,Right Foot,Half volley,0,0,0,0,2019-08-17,Brighton,West Ham
Pablo Fornals,45.1,West Ham,Wayward,23,Right Foot,Volley,Manuel Lanzini,Pass (Live),0,0,2019-08-17,Brighton,West Ham
Shane Duffy,48.0,Brighton,Off Target,38,Right Foot,0,Dan Burn,Pass (Live),Solly March,Pass (Dead),2019-08-17,Brighton,West Ham
Leandro Trossard,50.0,Brighton,Off Target,17,Right Foot,0,Davy Pröpper,Pass (Live),Pascal Groß,Pass (Live),2019-08-17,Brighton,West Ham
Manuel Lanzini,52.0,West Ham,Off Target,28,Right Foot,0,Declan Rice,Pass (Live),Robert Snodgrass,Pass (Live),2019-08-17,Brighton,West Ham
Leandro Trossard,56.0,Brighton,Off Target,12,Right Foot,0,Pascal Groß,Pass (Live),Lewis Dunk,Pass (Live),2019-08-17,Brighton,West Ham
Javier Hernández,61.0,West Ham,Goal,15,Right Foot,0,Manuel Lanzini,Pass (Live),Manuel Lanzini,Fouled,2019-08-17,Brighton,West Ham
Leandro Trossard,63.0,Brighton,Blocked,20,Right Foot,0,Solly March,Pass (Live),Davy Pröpper,Pass (Live),2019-08-17,Brighton,West Ham
Lewis Dunk,64.0,Brighton,Off Target,11,Head,0,Pascal Groß,Pass (Dead),0,0,2019-08-17,Brighton,West Ham
Leandro Trossard,65.0,Brighton,Goal,18,Right Foot,0,Leandro Trossard,Dribble,0,0,2019-08-17,Brighton,West Ham
Michail Antonio,71.0,West Ham,Off Target,25,Right Foot,0,Ryan Fredericks,Pass (Live),Michail Antonio,Pass (Live),2019-08-17,Brighton,West Ham
Neal Maupay,72.0,Brighton,Off Target,11,Right Foot,Half volley,Glenn Murray,Pass (Live),Leandro Trossard,Pass (Live),2019-08-17,Brighton,West Ham
Davy Pröpper,81.0,Brighton,Saved,8,Head,0,Martín Montoya,Pass (Live),Davy Pröpper,Pass (Live),2019-08-17,Brighton,West Ham
Michail Antonio,83.0,West Ham,Blocked,16,Right Foot,0,Michail Antonio,Dribble,Manuel Lanzini,Pass (Live),2019-08-17,Brighton,West Ham
Robert Snodgrass,86.0,West Ham,Saved,17,Left Foot,0,Robert Snodgrass,Dribble,Manuel Lanzini,Pass (Live),2019-08-17,Brighton,West Ham
Neal Maupay,90.1,Brighton,Off Target,13,Right Foot,Volley,Florin Andone,Pass (Live),Aaron Mooy,Pass (Dead),2019-08-17,Brighton,West Ham
Michail Antonio,90.4,West Ham,Saved,5,Head,0,Issa Diop,Pass (Live),0,0,2019-08-17,Brighton,West Ham
Dan Burn,90.5,Brighton,Wayward,15,Head,0,Solly March,Pass (Dead),Martín Montoya,Fouled,2019-08-17,Brighton,West Ham
Lucas Digne,6.0,Everton,Off Target,28,Left Foot,0,0,0,0,0,2019-08-17,Everton,Watford
Richarlison,8.0,Everton,Blocked,9,Head,0,Lucas Digne,Pass (Dead),Gylfi Sigurðsson,Pass (Live),2019-08-17,Everton,Watford
Lucas Digne,10.0,Everton,Blocked,26,Left Foot,Free kick,Gylfi Sigurðsson,Fouled,Gylfi Sigurðsson,Dribble,2019-08-17,Everton,Watford
Bernard,10.0,Everton,Goal,16,Right Foot,Deflected,Lucas Digne,Pass (Live),0,0,2019-08-17,Everton,Watford
Craig Dawson,24.0,Watford,Woodwork,6,Head,0,José Holebas,Pass (Dead),0,0,2019-08-17,Everton,Watford
Abdoulaye Doucouré,25.0,Watford,Wayward,9,Head,0,José Holebas,Pass (Live),Roberto Pereyra,Pass (Live),2019-08-17,Everton,Watford
Lucas Digne,29.0,Everton,Saved,15,Left Foot,Volley,0,0,0,0,2019-08-17,Everton,Watford
Étienne Capoue,39.0,Watford,Saved,22,Right Foot,0,Troy Deeney,Pass (Live),José Holebas,Pass (Live),2019-08-17,Everton,Watford
Richarlison,41.0,Everton,Off Target,11,Head,0,Gylfi Sigurðsson,Pass (Dead),Bernard,Fouled,2019-08-17,Everton,Watford
Étienne Capoue,45.2,Watford,Off Target,26,Right Foot,Half volley,0,0,0,0,2019-08-17,Everton,Watford
Troy Deeney,57.0,Watford,Saved,12,Right Foot,0,Gerard Deulofeu,Pass (Live),Étienne Capoue,Pass (Live),2019-08-17,Everton,Watford
Richarlison,60.0,Everton,Off Target,8,Head,0,Gylfi Sigurðsson,Pass (Dead),Richarlison,Fouled,2019-08-17,Everton,Watford
Roberto Pereyra,64.0,Watford,Off Target,7,Head,0,Abdoulaye Doucouré,Pass (Live),0,0,2019-08-17,Everton,Watford
