player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Jeff Hendrick,44.0,Burnley,Blocked,21,Right Foot,0,Ashley Westwood,Pass (Live),0,0,2018-08-12,Southampton,Burnley
Jeff Hendrick,45.1,Burnley,Saved,8,Head,0,Ben Mee,Pass (Live),0,0,2018-08-12,Southampton,Burnley
James Tarkowski,45.2,Burnley,Wayward,7,Head,0,Jóhann Berg Guðmundsson,Pass (Dead),Jeff Hendrick,Shot,2018-08-12,Southampton,Burnley
Jóhann Berg Guðmundsson,49.0,Burnley,Blocked,7,Left Foot,0,0,0,0,0,2018-08-12,Southampton,Burnley
Stephen Ward,50.0,Burnley,Saved,13,Left Foot,Volley,James Tarkowski,Pass (Live),Jeff Hendrick,Pass (Live),2018-08-12,Southampton,Burnley
Nathan Redmond,60.0,Southampton,Blocked,21,Right Foot,0,Mohamed Elyounoussi,Pass (Live),Ryan Bertrand,Pass (Live),2018-08-12,Southampton,Burnley
Nathan Redmond,65.0,Southampton,Blocked,28,Right Foot,0,Danny Ings,Pass (Live),Nathan Redmond,Pass (Live),2018-08-12,Southampton,Burnley
Charlie Austin,67.0,Southampton,Blocked,22,Right Foot,0,Nathan Redmond,Pass (Live),Jannik Vestergaard,Pass (Live),2018-08-12,Southampton,Burnley
Danny Ings,67.0,Southampton,Off Target,27,Right Foot,0,Charlie Austin,Pass (Live),Charlie Austin,Dribble,2018-08-12,Southampton,Burnley
Mario Lemina,70.0,Southampton,Blocked,20,Left Foot,Volley,0,0,0,0,2018-08-12,Southampton,Burnley
Mohamed Elyounoussi,72.0,Southampton,Blocked,21,Right Foot,0,Jannik Vestergaard,Pass (Live),Jack Stephens,Pass (Live),2018-08-12,Southampton,Burnley
Jack Stephens,72.0,Southampton,Saved,6,Right Foot,Volley,Charlie Austin,Pass (Live),Ryan Bertrand,Pass (Live),2018-08-12,Southampton,Burnley
Mario Lemina,73.0,Southampton,Saved,6,Head,0,Mohamed Elyounoussi,Pass (Dead),Jack Stephens,Shot,2018-08-12,Southampton,Burnley
Nathan Redmond,78.0,Southampton,Blocked,19,Right Foot,0,Danny Ings,Pass (Live),Jack Stephens,Pass (Live),2018-08-12,Southampton,Burnley
Danny Ings,78.0,Southampton,Off Target,8,Head,0,Mohamed Elyounoussi,Pass (Dead),Nathan Redmond,Shot,2018-08-12,Southampton,Burnley
Ashley Barnes,82.0,Burnley,Saved,33,Right Foot,Half volley,0,0,0,0,2018-08-12,Southampton,Burnley
Mohamed Elyounoussi,86.0,Southampton,Blocked,10,Left Foot,0,Danny Ings,Pass (Live),Mohamed Elyounoussi,Pass (Live),2018-08-12,Southampton,Burnley
Danny Ings,87.0,Southampton,Off Target,8,Head,0,Mohamed Elyounoussi,Pass (Dead),Mohamed Elyounoussi,Shot,2018-08-12,Southampton,Burnley
Manolo Gabbiadini,89.0,Southampton,Wayward,8,Head,0,Nathan Redmond,Pass (Live),Nathan Redmond,Fouled,2018-08-12,Southampton,Burnley
Sam Vokes,90.3,Burnley,Off Target,12,Right Foot,0,Ashley Barnes,Pass (Live),Matthew Lowton,Pass (Dead),2018-08-12,Southampton,Burnley
Sadio Mané,15.0,Liverpool,Saved,10,Left Foot,Volley,James Milner,Pass (Live),Georginio Wijnaldum,Pass (Live),2018-08-12,Liverpool,West Ham
Sadio Mané,17.0,Liverpool,Blocked,16,Right Foot,0,Sadio Mané,Dribble,Andrew Robertson,Pass (Live),2018-08-12,Liverpool,West Ham
Roberto Firmino,18.0,Liverpool,Off Target,5,Right Foot,Volley,James Milner,Pass (Live),Trent Alexander-Arnold,Pass (Live),2018-08-12,Liverpool,West Ham
Mohamed Salah,19.0,Liverpool,Goal,3,Right Foot,"Open goal, Half volley",Andrew Robertson,Pass (Live),Roberto Firmino,Pass (Live),2018-08-12,Liverpool,West Ham
Trent Alexander-Arnold,24.0,Liverpool,Saved,28,Right Foot,Free kick,Roberto Firmino,Fouled,Sadio Mané,Pass (Live),2018-08-12,Liverpool,West Ham
Georginio Wijnaldum,25.0,Liverpool,Off Target,12,Left Foot,0,0,0,0,0,2018-08-12,Liverpool,West Ham
Marko Arnautović,27.0,West Ham,Blocked,13,Left Foot,0,Angelo Ogbonna,Pass (Live),Fabián Balbuena,Pass (Live),2018-08-12,Liverpool,West Ham
Fabián Balbuena,27.0,West Ham,Saved,9,Head,0,Felipe Anderson,Pass (Dead),Marko Arnautović,Shot,2018-08-12,Liverpool,West Ham
Marko Arnautović,30.0,West Ham,Off Target,16,Left Foot,Half volley,Michail Antonio,Pass (Live),0,0,2018-08-12,Liverpool,West Ham
Mohamed Salah,36.0,Liverpool,Saved,10,Head,0,Sadio Mané,Pass (Live),James Milner,Pass (Live),2018-08-12,Liverpool,West Ham
Mohamed Salah,37.0,Liverpool,Saved,5,Right Foot,0,Roberto Firmino,Pass (Live),Sadio Mané,Pass (Live),2018-08-12,Liverpool,West Ham
Sadio Mané,45.2,Liverpool,Goal,4,Right Foot,"Open goal, Half volley",James Milner,Pass (Live),Andrew Robertson,Pass (Live),2018-08-12,Liverpool,West Ham
Michail Antonio,49.0,West Ham,Off Target,3,Right Foot,"Open goal, Volley",Felipe Anderson,Pass (Live),Robert Snodgrass,Pass (Dead),2018-08-12,Liverpool,West Ham
Sadio Mané,53.0,Liverpool,Goal,15,Right Foot,0,Roberto Firmino,Pass (Live),James Milner,Pass (Live),2018-08-12,Liverpool,West Ham
James Milner,65.0,Liverpool,Blocked,22,Right Foot,Free kick,Sadio Mané,Fouled,Roberto Firmino,Pass (Live),2018-08-12,Liverpool,West Ham
Mohamed Salah,65.0,Liverpool,Blocked,19,Left Foot,0,James Milner,Shot,0,0,2018-08-12,Liverpool,West Ham
Sadio Mané,68.0,Liverpool,Off Target,6,Head,0,Mohamed Salah,Pass (Dead),0,0,2018-08-12,Liverpool,West Ham
Joe Gomez,70.0,Liverpool,Wayward,7,Head,0,James Milner,Pass (Dead),Sadio Mané,Fouled,2018-08-12,Liverpool,West Ham
Georginio Wijnaldum,73.0,Liverpool,Off Target,23,Right Foot,0,Sadio Mané,Pass (Live),James Milner,Pass (Live),2018-08-12,Liverpool,West Ham
Naby Keïta,78.0,Liverpool,Off Target,15,Left Foot,0,0,0,0,0,2018-08-12,Liverpool,West Ham
Georginio Wijnaldum,80.0,Liverpool,Blocked,18,Right Foot,0,Mohamed Salah,Pass (Live),Naby Keïta,Pass (Live),2018-08-12,Liverpool,West Ham
Daniel Sturridge,88.0,Liverpool,Goal,2,Left Foot,"Open goal, Volley",0,0,0,0,2018-08-12,Liverpool,West Ham
Daniel Sturridge,90.0,Liverpool,Saved,12,Left Foot,Half volley,Andrew Robertson,Pass (Live),Naby Keïta,Pass (Live),2018-08-12,Liverpool,West Ham
Michail Antonio,90.1,West Ham,Saved,44,Right Foot,0,0,0,0,0,2018-08-12,Liverpool,West Ham
Aaron Ramsey,2.0,Arsenal,Saved,23,Right Foot,Half volley,Sokratis Papastathopoulos,Pass (Live),Sokratis Papastathopoulos,Fouled,2018-08-12,Arsenal,Manchester City
Raheem Sterling,9.0,Manchester City,Saved,7,Left Foot,0,Raheem Sterling,Dribble,Raheem Sterling,Dribble,2018-08-12,Arsenal,Manchester City
Raheem Sterling,11.0,Manchester City,Blocked,24,Left Foot,Half volley,Sergio Agüero,Pass (Live),0,0,2018-08-12,Arsenal,Manchester City
Raheem Sterling,14.0,Manchester City,Goal,19,Right Foot,0,Raheem Sterling,Dribble,Benjamin Mendy,Pass (Live),2018-08-12,Arsenal,Manchester City
Héctor Bellerín,21.0,Arsenal,Saved,16,Right Foot,0,Héctor Bellerín,Dribble,Ainsley Maitland-Niles,Pass (Live),2018-08-12,Arsenal,Manchester City
Sergio Agüero,21.0,Manchester City,Off Target,11,Left Foot,0,Raheem Sterling,Pass (Live),Bernardo Silva,Pass (Live),2018-08-12,Arsenal,Manchester City
Riyad Mahrez,28.0,Manchester City,Saved,21,Left Foot,Free kick,Sergio Agüero,Fouled,İlkay Gündoğan,Pass (Live),2018-08-12,Arsenal,Manchester City
Aymeric Laporte,28.0,Manchester City,Saved,4,Right Foot,0,Riyad Mahrez,Shot,0,0,2018-08-12,Arsenal,Manchester City
Aymeric Laporte,29.0,Manchester City,Off Target,9,Head,0,Riyad Mahrez,Pass (Dead),Aymeric Laporte,Shot,2018-08-12,Arsenal,Manchester City
Riyad Mahrez,41.0,Manchester City,Off Target,19,Left Foot,0,Sergio Agüero,Pass (Live),Fernandinho,Pass (Live),2018-08-12,Arsenal,Manchester City
Pierre-Emerick Aubameyang,45.0,Arsenal,Off Target,25,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Héctor Bellerín,Pass (Live),2018-08-12,Arsenal,Manchester City
Henrikh Mkhitaryan,45.2,Arsenal,Off Target,13,Right Foot,0,Aaron Ramsey,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2018-08-12,Arsenal,Manchester City
Benjamin Mendy,50.0,Manchester City,Blocked,24,Left Foot,0,Fernandinho,Pass (Live),İlkay Gündoğan,Pass (Live),2018-08-12,Arsenal,Manchester City
Sergio Agüero,50.0,Manchester City,Blocked,21,Right Foot,0,Benjamin Mendy,Shot,0,0,2018-08-12,Arsenal,Manchester City
Alexandre Lacazette,56.0,Arsenal,Off Target,19,Right Foot,Half volley,Pierre-Emerick Aubameyang,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2018-08-12,Arsenal,Manchester City
İlkay Gündoğan,57.0,Manchester City,Blocked,22,Right Foot,Volley,Aymeric Laporte,Pass (Live),John Stones,Pass (Live),2018-08-12,Arsenal,Manchester City
Sergio Agüero,63.0,Manchester City,Saved,14,Right Foot,0,0,0,0,0,2018-08-12,Arsenal,Manchester City
Bernardo Silva,64.0,Manchester City,Goal,15,Left Foot,0,Benjamin Mendy,Pass (Live),Raheem Sterling,Pass (Live),2018-08-12,Arsenal,Manchester City
Mattéo Guendouzi,71.0,Arsenal,Off Target,27,Right Foot,0,Héctor Bellerín,Pass (Live),Shkodran Mustafi,Pass (Live),2018-08-12,Arsenal,Manchester City
Shkodran Mustafi,73.0,Arsenal,Saved,16,Head,0,Mesut Özil,Pass (Dead),Lucas Torreira,Fouled,2018-08-12,Arsenal,Manchester City
İlkay Gündoğan,75.0,Manchester City,Blocked,22,Left Foot,Half volley,0,0,0,0,2018-08-12,Arsenal,Manchester City
Benjamin Mendy,85.0,Manchester City,Saved,17,Left Foot,Deflected,0,0,0,0,2018-08-12,Arsenal,Manchester City
Leroy Sané,88.0,Manchester City,Off Target,23,Right Foot,0,Kevin De Bruyne,Pass (Live),Leroy Sané,Pass (Live),2018-08-12,Arsenal,Manchester City
Henrikh Mkhitaryan,89.0,Arsenal,Blocked,16,Right Foot,Half volley,Mesut Özil,Pass (Live),0,0,2018-08-12,Arsenal,Manchester City
Alexandre Lacazette,90.2,Arsenal,Off Target,9,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),0,0,2018-08-12,Arsenal,Manchester City
Kevin De Bruyne,90.4,Manchester City,Blocked,30,Right Foot,0,Kevin De Bruyne,Dribble,Leroy Sané,Pass (Live),2018-08-12,Arsenal,Manchester City
Kenedy,8.0,Newcastle Utd,Saved,18,Right Foot,0,Jonjo Shelvey,Pass (Live),Joselu,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Sol Bamba,10.0,Cardiff City,Blocked,5,Head,0,Joe Ralls,Pass (Dead),0,0,2018-08-18,Cardiff City,Newcastle Utd
Ayoze Pérez,11.0,Newcastle Utd,Saved,10,Right Foot,0,0,0,0,0,2018-08-18,Cardiff City,Newcastle Utd
Joselu,12.0,Newcastle Utd,Blocked,17,Right Foot,0,Jonjo Shelvey,Pass (Live),0,0,2018-08-18,Cardiff City,Newcastle Utd
Josh Murphy,30.0,Cardiff City,Off Target,32,Right Foot,Free kick,Josh Murphy,Fouled,Joe Ralls,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Jamaal Lascelles,32.0,Newcastle Utd,Blocked,10,Right Foot,Half volley,Jonjo Shelvey,Pass (Dead),0,0,2018-08-18,Cardiff City,Newcastle Utd
Sean Morrison,37.0,Cardiff City,Off Target,14,Head,0,Joe Ralls,Pass (Dead),Víctor Camarasa,Fouled,2018-08-18,Cardiff City,Newcastle Utd
Kenneth Zohore,38.0,Cardiff City,Off Target,9,Head,0,Joe Bennett,Pass (Live),Joe Ralls,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Ayoze Pérez,40.0,Newcastle Utd,Saved,6,Left Foot,Volley,Jonjo Shelvey,Pass (Live),Jamaal Lascelles,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Jonjo Shelvey,45.0,Newcastle Utd,Saved,27,Right Foot,Free kick,Kenedy,Fouled,Ayoze Pérez,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Junior Hoilett,50.0,Cardiff City,Blocked,20,Left Foot,0,Junior Hoilett,Interception,0,0,2018-08-18,Cardiff City,Newcastle Utd
Junior Hoilett,51.0,Cardiff City,Off Target,7,Head,0,Josh Murphy,Pass (Live),Josh Murphy,Dribble,2018-08-18,Cardiff City,Newcastle Utd
Kenneth Zohore,54.0,Cardiff City,Off Target,7,Head,0,Joe Ralls,Pass (Live),Junior Hoilett,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Joe Ralls,57.0,Cardiff City,Blocked,22,Left Foot,0,Kenneth Zohore,Pass (Live),Josh Murphy,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Víctor Camarasa,60.0,Cardiff City,Blocked,27,Right Foot,0,Harry Arter,Pass (Live),Harry Arter,Dribble,2018-08-18,Cardiff City,Newcastle Utd
Harry Arter,76.0,Cardiff City,Off Target,34,Left Foot,0,Joe Ralls,Pass (Live),Bruno Ecuele Manga,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Mohamed Diamé,81.0,Newcastle Utd,Saved,17,Left Foot,0,0,0,0,0,2018-08-18,Cardiff City,Newcastle Utd
Jonjo Shelvey,84.0,Newcastle Utd,Blocked,21,Right Foot,0,0,0,0,0,2018-08-18,Cardiff City,Newcastle Utd
Joselu,86.0,Newcastle Utd,Blocked,14,Left Foot,Half volley,Jonjo Shelvey,Pass (Dead),Kenedy,Fouled,2018-08-18,Cardiff City,Newcastle Utd
Callum Paterson,87.0,Cardiff City,Blocked,9,Head,0,Joe Ralls,Pass (Dead),0,0,2018-08-18,Cardiff City,Newcastle Utd
Kenneth Zohore,87.0,Cardiff City,Blocked,4,Head,0,Callum Paterson,Shot,0,0,2018-08-18,Cardiff City,Newcastle Utd
Kenneth Zohore,87.0,Cardiff City,Off Target,10,Head,0,Callum Paterson,Pass (Live),Sean Morrison,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Kenedy,90.0,Newcastle Utd,Blocked,22,Left Foot,Free kick,Mohamed Diamé,Fouled,0,0,2018-08-18,Cardiff City,Newcastle Utd
Joselu,90.0,Newcastle Utd,Wayward,19,Right Foot,Volley,0,0,0,0,2018-08-18,Cardiff City,Newcastle Utd
Kenedy (pen),90.6,Newcastle Utd,Saved,12,Left Foot,0,Paul Dummett,Pass (Live),Mohamed Diamé,Pass (Live),2018-08-18,Cardiff City,Newcastle Utd
Charlie Austin,3.0,Southampton,Blocked,21,Right Foot,0,James Ward-Prowse,Pass (Live),0,0,2018-08-18,Everton,Southampton
Michael Keane,5.0,Everton,Saved,9,Head,0,Gylfi Sigurðsson,Pass (Dead),Gylfi Sigurðsson,Fouled,2018-08-18,Everton,Southampton
Cenk Tosun,6.0,Everton,Saved,15,Head,0,Gylfi Sigurðsson,Pass (Dead),Theo Walcott,Fouled,2018-08-18,Everton,Southampton
Idrissa Gana Gueye,7.0,Everton,Blocked,14,Right Foot,Volley,Gylfi Sigurðsson,Pass (Dead),Gylfi Sigurðsson,Pass (Live),2018-08-18,Everton,Southampton
Charlie Austin,10.0,Southampton,Off Target,11,Head,0,James Ward-Prowse,Pass (Dead),Nathan Redmond,Fouled,2018-08-18,Everton,Southampton
Theo Walcott,15.0,Everton,Goal,7,Right Foot,0,Morgan Schneiderlin,Pass (Live),Leighton Baines,Pass (Dead),2018-08-18,Everton,Southampton
Michael Keane,18.0,Everton,Saved,11,Head,0,Gylfi Sigurðsson,Pass (Dead),Cenk Tosun,Fouled,2018-08-18,Everton,Southampton
Cenk Tosun,19.0,Everton,Saved,25,Right Foot,0,Morgan Schneiderlin,Fouled,Morgan Schneiderlin,Pass (Live),2018-08-18,Everton,Southampton
Danny Ings,21.0,Southampton,Off Target,10,Right Foot,Half volley,Jack Stephens,Pass (Live),Mario Lemina,Pass (Live),2018-08-18,Everton,Southampton
Cédric Soares,25.0,Southampton,Saved,32,Right Foot,0,James Ward-Prowse,Pass (Live),Wesley Hoedt,Pass (Live),2018-08-18,Everton,Southampton
Danny Ings,25.0,Southampton,Saved to Post,5,Right Foot,0,Cédric Soares,Shot,0,0,2018-08-18,Everton,Southampton
Richarlison,31.0,Everton,Goal,7,Head,0,Theo Walcott,Pass (Live),Séamus Coleman,Pass (Live),2018-08-18,Everton,Southampton
Danny Ings,35.0,Southampton,Off Target,6,Head,0,James Ward-Prowse,Pass (Dead),0,0,2018-08-18,Everton,Southampton
Cenk Tosun,42.0,Everton,Blocked,23,Left Foot,0,Richarlison,Pass (Live),Richarlison,Fouled,2018-08-18,Everton,Southampton
Mario Lemina,45.4,Southampton,Off Target,27,Right Foot,0,Danny Ings,Pass (Live),Nathan Redmond,Pass (Live),2018-08-18,Everton,Southampton
Danny Ings,47.0,Southampton,Blocked,8,Right Foot,0,Ryan Bertrand,Pass (Live),Nathan Redmond,Pass (Live),2018-08-18,Everton,Southampton
Charlie Austin,54.0,Southampton,Blocked,8,Right Foot,Half volley,0,0,0,0,2018-08-18,Everton,Southampton
Oriol Romeu,54.0,Southampton,Blocked,23,Right Foot,Half volley,Charlie Austin,Shot,0,0,2018-08-18,Everton,Southampton
Mario Lemina,54.0,Southampton,Wayward,8,Head,0,James Ward-Prowse,Pass (Dead),Oriol Romeu,Shot,2018-08-18,Everton,Southampton
Danny Ings,54.0,Southampton,Goal,5,Right Foot,Half volley,Mario Lemina,Shot,0,0,2018-08-18,Everton,Southampton
Theo Walcott,69.0,Everton,Off Target,11,Right Foot,0,Gylfi Sigurðsson,Pass (Live),Theo Walcott,Pass (Live),2018-08-18,Everton,Southampton
Nathan Redmond,72.0,Southampton,Wayward,21,Right Foot,Volley,0,0,0,0,2018-08-18,Everton,Southampton
Richarlison,74.0,Everton,Blocked,19,Right Foot,0,0,0,0,0,2018-08-18,Everton,Southampton
James Ward-Prowse,79.0,Southampton,Saved,22,Right Foot,Free kick,Ryan Bertrand,Fouled,Nathan Redmond,Pass (Live),2018-08-18,Everton,Southampton
Idrissa Gana Gueye,83.0,Everton,Saved,28,Right Foot,0,Richarlison,Pass (Live),Leighton Baines,Pass (Live),2018-08-18,Everton,Southampton
Gylfi Sigurðsson,85.0,Everton,Blocked,15,Right Foot,Half volley,Theo Walcott,Pass (Live),Dominic Calvert-Lewin,Pass (Live),2018-08-18,Everton,Southampton
Theo Walcott,90.1,Everton,Off Target,25,Right Foot,0,Gylfi Sigurðsson,Pass (Live),Gylfi Sigurðsson,Fouled,2018-08-18,Everton,Southampton
Danny Ings,90.2,Southampton,Blocked,17,Left Foot,0,Shane Long,Pass (Live),Ryan Bertrand,Pass (Live),2018-08-18,Everton,Southampton
Joshua King,5.0,Bournemouth,Blocked,24,Right Foot,0,Andrew Surman,Pass (Dead),Joshua King,Fouled,2018-08-18,West Ham,Bournemouth
Javier Hernández,19.0,West Ham,Off Target,13,Head,0,Marko Arnautović,Pass (Live),Felipe Anderson,Pass (Live),2018-08-18,West Ham,Bournemouth
Javier Hernández,21.0,West Ham,Blocked,23,Left Foot,0,Marko Arnautović,Pass (Live),Robert Snodgrass,Pass (Live),2018-08-18,West Ham,Bournemouth
Fabián Balbuena,23.0,West Ham,Off Target,12,Head,0,Mark Noble,Pass (Live),Arthur Masuaku,Pass (Live),2018-08-18,West Ham,Bournemouth
Javier Hernández,26.0,West Ham,Saved,15,Left Foot,Half volley,Marko Arnautović,Pass (Live),Javier Hernández,Pass (Live),2018-08-18,West Ham,Bournemouth
Callum Wilson,27.0,Bournemouth,Saved,13,Right Foot,0,David Brooks,Pass (Live),Andrew Surman,Pass (Live),2018-08-18,West Ham,Bournemouth
Marko Arnautović (pen),33.0,West Ham,Goal,12,Right Foot,0,Javier Hernández,Fouled,Felipe Anderson,Pass (Live),2018-08-18,West Ham,Bournemouth
Jack Wilshere,36.0,West Ham,Blocked,13,Left Foot,0,Felipe Anderson,Pass (Live),Arthur Masuaku,Pass (Dead),2018-08-18,West Ham,Bournemouth
David Brooks,37.0,Bournemouth,Off Target,25,Left Foot,0,Ryan Fraser,Pass (Live),Joshua King,Pass (Live),2018-08-18,West Ham,Bournemouth
Marko Arnautović,39.0,West Ham,Blocked,25,Right Foot,0,Mark Noble,Pass (Live),Felipe Anderson,Pass (Live),2018-08-18,West Ham,Bournemouth
David Brooks,43.0,Bournemouth,Blocked,20,Right Foot,0,Callum Wilson,Pass (Live),0,0,2018-08-18,West Ham,Bournemouth
David Brooks,45.0,Bournemouth,Off Target,9,Head,0,Andrew Surman,Pass (Live),0,0,2018-08-18,West Ham,Bournemouth
Marko Arnautović,45.1,West Ham,Saved,17,Right Foot,Deflected,Pablo Zabaleta,Pass (Live),Robert Snodgrass,Pass (Live),2018-08-18,West Ham,Bournemouth
Joshua King,45.1,Bournemouth,Blocked,11,Right Foot,0,Callum Wilson,Pass (Live),Charlie Daniels,Pass (Live),2018-08-18,West Ham,Bournemouth
David Brooks,46.0,Bournemouth,Saved,14,Right Foot,0,Andrew Surman,Pass (Live),Dan Gosling,Pass (Live),2018-08-18,West Ham,Bournemouth
Ryan Fraser,55.0,Bournemouth,Saved,24,Right Foot,Deflected,David Brooks,Pass (Live),Adam Smith,Pass (Live),2018-08-18,West Ham,Bournemouth
Callum Wilson,60.0,Bournemouth,Goal,14,Left Foot,0,Callum Wilson,Dribble,Callum Wilson,Dribble,2018-08-18,West Ham,Bournemouth
Javier Hernández,63.0,West Ham,Saved,31,Right Foot,0,Felipe Anderson,Pass (Live),Javier Hernández,Pass (Live),2018-08-18,West Ham,Bournemouth
Steve Cook,66.0,Bournemouth,Goal,7,Head,0,Ryan Fraser,Pass (Dead),David Brooks,Fouled,2018-08-18,West Ham,Bournemouth
Adam Smith,70.0,Bournemouth,Off Target,16,Left Foot,0,Adam Smith,Dribble,Joshua King,Pass (Live),2018-08-18,West Ham,Bournemouth
Carlos Sánchez,86.0,West Ham,Blocked,31,Right Foot,0,Jack Wilshere,Pass (Live),0,0,2018-08-18,West Ham,Bournemouth
Marko Arnautović,86.0,West Ham,Off Target,12,Right Foot,Volley,Andriy Yarmolenko,Pass (Live),Carlos Sánchez,Pass (Live),2018-08-18,West Ham,Bournemouth
Jack Wilshere,87.0,West Ham,Saved,20,Right Foot,0,Lucas Pérez,Pass (Live),Andriy Yarmolenko,Pass (Live),2018-08-18,West Ham,Bournemouth
João Moutinho,3.0,Wolves,Woodwork,22,Right Foot,0,Diogo Jota,Pass (Live),Matt Doherty,Pass (Live),2018-08-18,Leicester City,Wolves
Matt Doherty,4.0,Wolves,Blocked,8,Left Foot,0,Raúl Jiménez,Pass (Live),Jonny Castro,Interception,2018-08-18,Leicester City,Wolves
Raúl Jiménez,21.0,Wolves,Woodwork,25,Right Foot,0,Jonny Castro,Fouled,0,0,2018-08-18,Leicester City,Wolves
Marc Albrighton,29.0,Leicester City,Blocked,27,Right Foot,Half volley,0,0,0,0,2018-08-18,Leicester City,Wolves
Wilfred Ndidi,29.0,Leicester City,Blocked,20,Right Foot,Half volley,Marc Albrighton,Shot,0,0,2018-08-18,Leicester City,Wolves
James Maddison,45.0,Leicester City,Goal,22,Right Foot,Deflected,Ricardo Pereira,Pass (Live),Ricardo Pereira,Fouled,2018-08-18,Leicester City,Wolves
Hélder Costa,45.3,Wolves,Off Target,20,Left Foot,0,Diogo Jota,Pass (Live),Raúl Jiménez,Tackle,2018-08-18,Leicester City,Wolves
Raúl Jiménez,48.0,Wolves,Blocked,9,Right Foot,0,Adama Traoré,Pass (Live),Adama Traoré,Dribble,2018-08-18,Leicester City,Wolves
Rúben Neves,48.0,Wolves,Off Target,31,Right Foot,0,João Moutinho,Pass (Live),Matt Doherty,Pass (Live),2018-08-18,Leicester City,Wolves
Demarai Gray,52.0,Leicester City,Off Target,22,Left Foot,0,Wilfred Ndidi,Pass (Live),Nampalys Mendy,Pass (Live),2018-08-18,Leicester City,Wolves
Raúl Jiménez,58.0,Wolves,Saved,11,Right Foot,0,João Moutinho,Pass (Live),Rúben Neves,Pass (Live),2018-08-18,Leicester City,Wolves
Léo Bonatini,71.0,Wolves,Off Target,7,Right Foot,0,Adama Traoré,Pass (Live),João Moutinho,Pass (Live),2018-08-18,Leicester City,Wolves
Léo Bonatini,77.0,Wolves,Off Target,11,Head,0,Adama Traoré,Pass (Live),Ryan Bennett,Pass (Live),2018-08-18,Leicester City,Wolves
Jonny Castro,80.0,Wolves,Woodwork,10,Left Foot,0,Raúl Jiménez,Pass (Live),Léo Bonatini,Pass (Live),2018-08-18,Leicester City,Wolves
Rúben Neves,85.0,Wolves,Saved,31,Right Foot,Half volley,Rúben Neves,Pass (Live),Léo Bonatini,Pass (Live),2018-08-18,Leicester City,Wolves
Ben Chilwell,90.4,Leicester City,Saved,18,Left Foot,0,Kelechi Iheanacho,Pass (Live),Nampalys Mendy,Pass (Live),2018-08-18,Leicester City,Wolves
Wilfred Ndidi,90.4,Leicester City,Off Target,26,Left Foot,0,Ben Chilwell,Pass (Live),Ben Chilwell,Tackle,2018-08-18,Leicester City,Wolves
Ben Davies,1.0,Tottenham,Off Target,23,Right Foot,0,0,0,0,0,2018-08-18,Tottenham,Fulham
Lucas Moura,6.0,Tottenham,Off Target,7,Head,Open goal,Ben Davies,Pass (Live),Dele Alli,Pass (Live),2018-08-18,Tottenham,Fulham
Toby Alderweireld,9.0,Tottenham,Saved,9,Head,0,Kieran Trippier,Pass (Dead),0,0,2018-08-18,Tottenham,Fulham
Harry Kane,14.0,Tottenham,Off Target,17,Right Foot,0,Eric Dier,Pass (Live),0,0,2018-08-18,Tottenham,Fulham
Ryan Sessegnon,21.0,Fulham,Blocked,8,Left Foot,0,Ryan Sessegnon,Dribble,Tom Cairney,Pass (Live),2018-08-18,Tottenham,Fulham
Christian Eriksen,23.0,Tottenham,Off Target,22,Right Foot,0,0,0,0,0,2018-08-18,Tottenham,Fulham
Christian Eriksen,25.0,Tottenham,Off Target,16,Right Foot,0,Kieran Trippier,Pass (Live),Harry Kane,Pass (Live),2018-08-18,Tottenham,Fulham
Tom Cairney,28.0,Fulham,Saved,26,Left Foot,0,Joe Bryan,Pass (Live),Jean Seri,Pass (Live),2018-08-18,Tottenham,Fulham
