player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Riyad Mahrez,15.0,Manchester City,Blocked,12,Right Foot,0,João Cancelo,Shot,0,0,2021-10-16,Manchester City,Burnley
Maxwel Cornet,22.0,Burnley,Saved,18,Right Foot,0,Dwight McNeil,Pass (Live),James Tarkowski,Pass (Live),2021-10-16,Manchester City,Burnley
Maxwel Cornet,22.0,Burnley,Off Target,20,Left Foot,0,Maxwel Cornet,Shot,0,0,2021-10-16,Manchester City,Burnley
Riyad Mahrez,33.0,Manchester City,Off Target,17,Left Foot,0,Aymeric Laporte,Pass (Live),João Cancelo,Pass (Live),2021-10-16,Manchester City,Burnley
Josh Brownhill,35.0,Burnley,Off Target,12,Left Foot,0,0,0,0,0,2021-10-16,Manchester City,Burnley
Raheem Sterling,40.0,Manchester City,Blocked,10,Right Foot,Volley,Riyad Mahrez,Pass (Live),João Cancelo,Pass (Live),2021-10-16,Manchester City,Burnley
Bernardo Silva,44.0,Manchester City,Off Target,14,Left Foot,0,Kevin De Bruyne,Pass (Live),Aymeric Laporte,Pass (Live),2021-10-16,Manchester City,Burnley
Bernardo Silva,46.0,Manchester City,Off Target,17,Left Foot,0,0,0,0,0,2021-10-16,Manchester City,Burnley
Riyad Mahrez,50.0,Manchester City,Woodwork,14,Left Foot,0,Bernardo Silva,Pass (Live),Raheem Sterling,Pass (Live),2021-10-16,Manchester City,Burnley
Phil Foden,51.0,Manchester City,Saved,15,Left Foot,Lob,Bernardo Silva,Pass (Live),Aymeric Laporte,Pass (Live),2021-10-16,Manchester City,Burnley
João Cancelo,55.0,Manchester City,Blocked,23,Right Foot,0,Riyad Mahrez,Pass (Live),Rodri,Pass (Live),2021-10-16,Manchester City,Burnley
Ashley Barnes,57.0,Burnley,Saved,16,Right Foot,0,0,0,0,0,2021-10-16,Manchester City,Burnley
Aymeric Laporte,59.0,Manchester City,Off Target,14,Left Foot,Half volley,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Live),2021-10-16,Manchester City,Burnley
Ashley Barnes,60.0,Burnley,Blocked,7,Right Foot,Volley,Matthew Lowton,Pass (Live),James Tarkowski,Pass (Live),2021-10-16,Manchester City,Burnley
João Cancelo,63.0,Manchester City,Blocked,17,Right Foot,0,Raheem Sterling,Pass (Live),Raheem Sterling,Dribble,2021-10-16,Manchester City,Burnley
Kevin De Bruyne,70.0,Manchester City,Goal,13,Left Foot,0,0,0,0,0,2021-10-16,Manchester City,Burnley
Ashley Barnes,75.0,Burnley,Off Target,20,Right Foot,0,Ashley Westwood,Pass (Live),0,0,2021-10-16,Manchester City,Burnley
Chris Wood,79.0,Burnley,Woodwork,8,Right Foot,Half volley,Nathan Collins,Pass (Live),Dwight McNeil,Pass (Dead),2021-10-16,Manchester City,Burnley
Phil Foden,81.0,Manchester City,Blocked,16,Left Foot,0,Kevin De Bruyne,Pass (Live),0,0,2021-10-16,Manchester City,Burnley
Emi Buendía,2.0,Aston Villa,Off Target,23,Right Foot,0,Ollie Watkins,Pass (Live),Douglas Luiz,Pass (Live),2021-10-16,Aston Villa,Wolves
Hwang Hee-chan,4.0,Wolves,Blocked,15,Right Foot,0,Leander Dendoncker,Pass (Live),0,0,2021-10-16,Aston Villa,Wolves
Matty Cash,6.0,Aston Villa,Saved,23,Right Foot,Deflected,John McGinn,Pass (Live),Ollie Watkins,Pass (Live),2021-10-16,Aston Villa,Wolves
Ezri Konsa,12.0,Aston Villa,Saved,9,Head,0,Matt Targett,Pass (Live),John McGinn,Pass (Live),2021-10-16,Aston Villa,Wolves
John McGinn,14.0,Aston Villa,Off Target,32,Left Foot,Half volley,Douglas Luiz,Pass (Live),0,0,2021-10-16,Aston Villa,Wolves
Emi Buendía,22.0,Aston Villa,Off Target,13,Right Foot,Volley,Matty Cash,Pass (Live),Axel Tuanzebe,Pass (Live),2021-10-16,Aston Villa,Wolves
Douglas Luiz,23.0,Aston Villa,Off Target,24,Right Foot,Half volley,Matty Cash,Pass (Live),0,0,2021-10-16,Aston Villa,Wolves
Danny Ings,27.0,Aston Villa,Saved,16,Right Foot,0,Emi Buendía,Pass (Live),John McGinn,Pass (Live),2021-10-16,Aston Villa,Wolves
Adama Traoré,31.0,Wolves,Saved,16,Right Foot,0,Adama Traoré,Fouled,Adama Traoré,Dribble,2021-10-16,Aston Villa,Wolves
Max Kilman,42.0,Wolves,Off Target,8,Head,0,João Moutinho,Pass (Live),Leander Dendoncker,Pass (Live),2021-10-16,Aston Villa,Wolves
Matty Cash,44.0,Aston Villa,Off Target,19,Left Foot,Half volley,Ollie Watkins,Pass (Live),Emi Buendía,Pass (Live),2021-10-16,Aston Villa,Wolves
Danny Ings,48.0,Aston Villa,Goal,10,Head,0,John McGinn,Pass (Live),Matty Cash,Pass (Live),2021-10-16,Aston Villa,Wolves
Adama Traoré,54.0,Wolves,Blocked,20,Left Foot,0,Nélson Semedo,Pass (Live),Rúben Neves,Pass (Live),2021-10-16,Aston Villa,Wolves
Ollie Watkins,55.0,Aston Villa,Blocked,12,Right Foot,0,0,0,0,0,2021-10-16,Aston Villa,Wolves
Leander Dendoncker,56.0,Wolves,Off Target,31,Right Foot,0,João Moutinho,Pass (Live),Rúben Neves,Pass (Live),2021-10-16,Aston Villa,Wolves
Matty Cash,65.0,Aston Villa,Off Target,17,Left Foot,0,John McGinn,Pass (Live),John McGinn,Fouled,2021-10-16,Aston Villa,Wolves
Ollie Watkins,68.0,Aston Villa,Blocked,21,Right Foot,0,0,0,0,0,2021-10-16,Aston Villa,Wolves
John McGinn,68.0,Aston Villa,Goal,23,Left Foot,"Deflected, Half volley",Ollie Watkins,Shot,0,0,2021-10-16,Aston Villa,Wolves
Romain Saïss,80.0,Wolves,Goal,5,Left Foot,Open goal,Daniel Podence,Pass (Live),Rúben Neves,Pass (Live),2021-10-16,Aston Villa,Wolves
Max Kilman,85.0,Wolves,Woodwork,6,Head,0,Fábio Silva,Pass (Live),Daniel Podence,Pass (Live),2021-10-16,Aston Villa,Wolves
Conor Coady,85.0,Wolves,Goal,4,Other,Open goal,Leander Dendoncker,Pass (Live),Adama Traoré,Pass (Live),2021-10-16,Aston Villa,Wolves
Danny Ings,90.0,Aston Villa,Off Target,9,Head,0,John McGinn,Pass (Dead),0,0,2021-10-16,Aston Villa,Wolves
Rúben Neves,90.5,Wolves,Goal,25,Right Foot,"Free kick, Deflected",Adama Traoré,Fouled,Leander Dendoncker,Pass (Live),2021-10-16,Aston Villa,Wolves
Romelu Lukaku,17.0,Chelsea,Off Target,27,Left Foot,Free kick,Mateo Kovačić,Fouled,Ben Chilwell,Pass (Live),2021-10-16,Brentford,Chelsea
Ivan Toney,21.0,Brentford,Blocked,7,Head,0,Mathias Jørgensen,Pass (Live),Mathias Jensen,Pass (Live),2021-10-16,Brentford,Chelsea
Bryan Mbeumo,22.0,Brentford,Woodwork,9,Left Foot,Volley,Christian Nørgaard,Pass (Live),Mathias Jørgensen,Pass (Live),2021-10-16,Brentford,Chelsea
Mateo Kovačić,27.0,Chelsea,Blocked,28,Right Foot,Free kick,Mateo Kovačić,Fouled,Ruben Loftus-Cheek,Interception,2021-10-16,Brentford,Chelsea
Timo Werner,37.0,Chelsea,Off Target,19,Right Foot,0,Ben Chilwell,Pass (Live),Trevoh Chalobah,Pass (Live),2021-10-16,Brentford,Chelsea
Ben Chilwell,45.0,Chelsea,Goal,18,Left Foot,Half volley,N'Golo Kanté,Pass (Live),César Azpilicueta,Pass (Live),2021-10-16,Brentford,Chelsea
Mateo Kovačić,48.0,Chelsea,Off Target,25,Right Foot,Half volley,N'Golo Kanté,Pass (Live),0,0,2021-10-16,Brentford,Chelsea
Ivan Toney,73.0,Brentford,Saved,10,Right Foot,Volley,Ethan Pinnock,Pass (Live),Mathias Jørgensen,Pass (Dead),2021-10-16,Brentford,Chelsea
Bryan Mbeumo,75.0,Brentford,Woodwork,16,Left Foot,Half volley,Marcus Forss,Pass (Live),Christian Nørgaard,Pass (Live),2021-10-16,Brentford,Chelsea
Marcus Forss,75.0,Brentford,Blocked,14,Left Foot,Half volley,Bryan Mbeumo,Shot,0,0,2021-10-16,Brentford,Chelsea
Marcus Forss,79.0,Brentford,Blocked,19,Left Foot,0,0,0,0,0,2021-10-16,Brentford,Chelsea
Saman Ghoddos,80.0,Brentford,Wayward,19,Right Foot,Volley,0,0,0,0,2021-10-16,Brentford,Chelsea
Saman Ghoddos,83.0,Brentford,Saved,11,Right Foot,Half volley,0,0,0,0,2021-10-16,Brentford,Chelsea
Christian Nørgaard,84.0,Brentford,Blocked,10,Left Foot,0,Christian Nørgaard,Dribble,0,0,2021-10-16,Brentford,Chelsea
Ethan Pinnock,84.0,Brentford,Saved,6,Head,0,Rico Henry,Pass (Live),Mathias Jørgensen,Pass (Dead),2021-10-16,Brentford,Chelsea
Christian Nørgaard,85.0,Brentford,Blocked,15,Right Foot,Half volley,0,0,0,0,2021-10-16,Brentford,Chelsea
Pontus Jansson,86.0,Brentford,Saved,5,Right Foot,Half volley,Ethan Pinnock,Pass (Live),Saman Ghoddos,Pass (Live),2021-10-16,Brentford,Chelsea
Christian Nørgaard,87.0,Brentford,Wayward,26,Right Foot,Volley,0,0,0,0,2021-10-16,Brentford,Chelsea
Christian Nørgaard,90.3,Brentford,Saved to Post,10,Right Foot,Overhead kick,Ethan Pinnock,Pass (Live),Mathias Jensen,Pass (Live),2021-10-16,Brentford,Chelsea
Christian Nørgaard,90.3,Brentford,Blocked,9,Head,0,Mathias Jensen,Pass (Live),Saman Ghoddos,Pass (Live),2021-10-16,Brentford,Chelsea
Saman Ghoddos,90.4,Brentford,Blocked,25,Right Foot,Volley,0,0,0,0,2021-10-16,Brentford,Chelsea
Christian Nørgaard,90.6,Brentford,Blocked,9,Head,0,0,0,0,0,2021-10-16,Brentford,Chelsea
Saïd Benrahma,11.0,West Ham,Off Target,18,Right Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Abdoulaye Doucouré,17.0,Everton,Off Target,26,Right Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Pablo Fornals,20.0,West Ham,Blocked,12,Right Foot,Volley,Jarrod Bowen,Pass (Live),Saïd Benrahma,Pass (Live),2021-10-17,Everton,West Ham
Alex Iwobi,22.0,Everton,Blocked,18,Right Foot,Half volley,Abdoulaye Doucouré,Pass (Live),Lucas Digne,Pass (Live),2021-10-17,Everton,West Ham
Alex Iwobi,22.0,Everton,Blocked,14,Right Foot,0,Alex Iwobi,Shot,0,0,2021-10-17,Everton,West Ham
Abdoulaye Doucouré,33.0,Everton,Off Target,9,Head,0,Andros Townsend,Pass (Live),Abdoulaye Doucouré,Pass (Live),2021-10-17,Everton,West Ham
Jarrod Bowen,34.0,West Ham,Saved,16,Left Foot,0,Tomáš Souček,Pass (Live),Saïd Benrahma,Pass (Live),2021-10-17,Everton,West Ham
Demarai Gray,37.0,Everton,Saved,25,Left Foot,0,Abdoulaye Doucouré,Pass (Live),0,0,2021-10-17,Everton,West Ham
Jarrod Bowen,39.0,West Ham,Blocked,20,Right Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Pablo Fornals,39.0,West Ham,Blocked,18,Right Foot,Half volley,Jarrod Bowen,Shot,0,0,2021-10-17,Everton,West Ham
Pablo Fornals,40.0,West Ham,Off Target,17,Right Foot,0,Ben Johnson,Pass (Live),Michail Antonio,Pass (Live),2021-10-17,Everton,West Ham
Michail Antonio,42.0,West Ham,Off Target,25,Right Foot,0,Declan Rice,Pass (Live),Pablo Fornals,Pass (Live),2021-10-17,Everton,West Ham
Alex Iwobi,50.0,Everton,Blocked,13,Right Foot,0,Lucas Digne,Pass (Live),Alex Iwobi,Pass (Live),2021-10-17,Everton,West Ham
Salomón Rondón,52.0,Everton,Off Target,10,Head,0,Andros Townsend,Pass (Live),Alex Iwobi,Pass (Live),2021-10-17,Everton,West Ham
Séamus Coleman,55.0,Everton,Off Target,18,Left Foot,0,Andros Townsend,Pass (Live),Salomón Rondón,Pass (Live),2021-10-17,Everton,West Ham
Saïd Benrahma,56.0,West Ham,Blocked,20,Right Foot,0,Michail Antonio,Pass (Live),Angelo Ogbonna,Pass (Live),2021-10-17,Everton,West Ham
Ben Godfrey,62.0,Everton,Blocked,16,Left Foot,Volley,Andros Townsend,Pass (Live),Demarai Gray,Pass (Live),2021-10-17,Everton,West Ham
Alex Iwobi,63.0,Everton,Off Target,23,Right Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Michail Antonio,67.0,West Ham,Blocked,14,Right Foot,0,Saïd Benrahma,Pass (Live),Pablo Fornals,Pass (Live),2021-10-17,Everton,West Ham
Salomón Rondón,73.0,Everton,Saved,9,Head,0,Andros Townsend,Pass (Live),Alex Iwobi,Pass (Live),2021-10-17,Everton,West Ham
Michail Antonio,73.0,West Ham,Saved,2,Head,0,0,0,0,0,2021-10-17,Everton,West Ham
Angelo Ogbonna,74.0,West Ham,Goal,3,Head,0,Jarrod Bowen,Pass (Dead),Michail Antonio,Shot,2021-10-17,Everton,West Ham
Saïd Benrahma,75.0,West Ham,Blocked,22,Right Foot,0,Michail Antonio,Pass (Live),Tomáš Souček,Tackle,2021-10-17,Everton,West Ham
Ben Godfrey,82.0,Everton,Off Target,10,Right Foot,Volley,Demarai Gray,Pass (Dead),Séamus Coleman,Pass (Live),2021-10-17,Everton,West Ham
Angelo Ogbonna,86.0,West Ham,Blocked,12,Left Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Declan Rice,87.0,West Ham,Off Target,24,Right Foot,Half volley,0,0,0,0,2021-10-17,Everton,West Ham
Jarrod Bowen,89.0,West Ham,Saved,14,Left Foot,0,Michail Antonio,Pass (Live),Pablo Fornals,Pass (Live),2021-10-17,Everton,West Ham
Salomón Rondón,90.1,Everton,Wayward,12,Head,0,Lucas Digne,Pass (Live),Demarai Gray,Pass (Live),2021-10-17,Everton,West Ham
Demarai Gray,90.1,Everton,Blocked,14,Right Foot,Half volley,Andros Townsend,Tackle,0,0,2021-10-17,Everton,West Ham
Michail Antonio,90.5,West Ham,Blocked,11,Right Foot,0,Declan Rice,Pass (Live),Manuel Lanzini,Pass (Live),2021-10-17,Everton,West Ham
Ben Godfrey,90.5,Everton,Off Target,8,Head,0,Demarai Gray,Pass (Dead),0,0,2021-10-17,Everton,West Ham
Callum Wilson,2.0,Newcastle Utd,Goal,7,Head,Diving header,Javier Manquillo,Pass (Live),Allan Saint-Maximin,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Ciaran Clark,9.0,Newcastle Utd,Off Target,10,Head,0,Callum Wilson,Pass (Live),Matt Ritchie,Pass (Dead),2021-10-17,Newcastle Utd,Tottenham
Tanguy Ndombele,13.0,Tottenham,Blocked,23,Left Foot,Half volley,Lucas Moura,Pass (Live),Tanguy Ndombele,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Pierre Højbjerg,13.0,Tottenham,Saved,33,Right Foot,0,Tanguy Ndombele,Shot,0,0,2021-10-17,Newcastle Utd,Tottenham
Tanguy Ndombele,17.0,Tottenham,Goal,17,Right Foot,0,Sergio Reguilón,Pass (Live),Eric Dier,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Jamaal Lascelles,20.0,Newcastle Utd,Off Target,9,Head,0,Matt Ritchie,Pass (Dead),0,0,2021-10-17,Newcastle Utd,Tottenham
Harry Kane,22.0,Tottenham,Goal,17,Right Foot,Lob,Pierre Højbjerg,Pass (Live),Oliver Skipp,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Tanguy Ndombele,36.0,Tottenham,Blocked,16,Right Foot,0,Son Heung-min,Pass (Live),0,0,2021-10-17,Newcastle Utd,Tottenham
Lucas Moura,39.0,Tottenham,Woodwork,7,Head,0,Son Heung-min,Pass (Dead),0,0,2021-10-17,Newcastle Utd,Tottenham
Lucas Moura,43.0,Tottenham,Blocked,24,Right Foot,0,Son Heung-min,Pass (Live),Harry Kane,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Son Heung-min,45.0,Tottenham,Goal,6,Left Foot,Open goal,Harry Kane,Pass (Live),Lucas Moura,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Allan Saint-Maximin,45.2,Newcastle Utd,Off Target,19,Right Foot,0,Joelinton,Pass (Live),Joe Willock,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Eric Dier,49.0,Tottenham,Blocked,7,Other,0,Son Heung-min,Pass (Dead),0,0,2021-10-17,Newcastle Utd,Tottenham
Lucas Moura,49.0,Tottenham,Blocked,16,Left Foot,Volley,Eric Dier,Shot,0,0,2021-10-17,Newcastle Utd,Tottenham
Tanguy Ndombele,49.0,Tottenham,Blocked,11,Left Foot,0,Tanguy Ndombele,Dribble,Lucas Moura,Shot,2021-10-17,Newcastle Utd,Tottenham
Tanguy Ndombele,60.0,Tottenham,Off Target,17,Right Foot,0,Harry Kane,Pass (Live),Lucas Moura,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Allan Saint-Maximin,74.0,Newcastle Utd,Off Target,25,Right Foot,0,Callum Wilson,Pass (Live),Jamaal Lascelles,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Lucas Moura,80.0,Tottenham,Off Target,29,Right Foot,0,Son Heung-min,Pass (Live),Sergio Reguilón,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Ryan Fraser,82.0,Newcastle Utd,Blocked,18,Right Foot,Half volley,Allan Saint-Maximin,Pass (Live),0,0,2021-10-17,Newcastle Utd,Tottenham
Jacob Murphy,82.0,Newcastle Utd,Blocked,27,Right Foot,0,Jamaal Lascelles,Pass (Live),Ryan Fraser,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Harry Kane,85.0,Tottenham,Blocked,24,Right Foot,Free kick,Sergio Reguilón,Fouled,Son Heung-min,Pass (Live),2021-10-17,Newcastle Utd,Tottenham
Nicolas Pépé,8.0,Arsenal,Saved,19,Left Foot,0,Takehiro Tomiyasu,Pass (Live),Nicolas Pépé,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Pierre-Emerick Aubameyang,8.0,Arsenal,Goal,4,Left Foot,"Open goal, Volley",Nicolas Pépé,Shot,0,0,2021-10-18,Arsenal,Crystal Palace
Nicolas Pépé,16.0,Arsenal,Wayward,16,Right Foot,Half volley,Emile Smith-Rowe,Pass (Live),Gabriel Dos Santos,Tackle,2021-10-18,Arsenal,Crystal Palace
Emile Smith-Rowe,22.0,Arsenal,Saved,26,Right Foot,0,Bukayo Saka,Pass (Live),0,0,2021-10-18,Arsenal,Crystal Palace
Conor Gallagher,23.0,Crystal Palace,Saved,19,Left Foot,0,Odsonne Édouard,Pass (Live),Conor Gallagher,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Thomas Partey,24.0,Arsenal,Blocked,29,Right Foot,0,Emile Smith-Rowe,Pass (Live),Bukayo Saka,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Christian Benteke,28.0,Crystal Palace,Saved,20,Left Foot,0,James McArthur,Pass (Live),Marc Guéhi,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Odsonne Édouard,35.0,Crystal Palace,Off Target,15,Left Foot,0,Tyrick Mitchell,Pass (Live),0,0,2021-10-18,Arsenal,Crystal Palace
Conor Gallagher,45.4,Crystal Palace,Saved,22,Right Foot,Volley,0,0,0,0,2021-10-18,Arsenal,Crystal Palace
Thomas Partey,47.0,Arsenal,Off Target,34,Right Foot,0,Kieran Tierney,Pass (Live),Albert Sambi Lokonga,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Christian Benteke,50.0,Crystal Palace,Goal,15,Right Foot,0,0,0,0,0,2021-10-18,Arsenal,Crystal Palace
Jordan Ayew,57.0,Crystal Palace,Saved,21,Right Foot,0,0,0,0,0,2021-10-18,Arsenal,Crystal Palace
Marc Guéhi,59.0,Crystal Palace,Off Target,31,Right Foot,0,Odsonne Édouard,Pass (Live),Marc Guéhi,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Thomas Partey,64.0,Arsenal,Off Target,26,Right Foot,0,Thomas Partey,Dribble,Albert Sambi Lokonga,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Ben White,69.0,Arsenal,Blocked,23,Right Foot,Half volley,0,0,0,0,2021-10-18,Arsenal,Crystal Palace
Emile Smith-Rowe,70.0,Arsenal,Wayward,16,Left Foot,Half volley,Alexandre Lacazette,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Conor Gallagher,71.0,Crystal Palace,Off Target,24,Right Foot,0,Odsonne Édouard,Tackle,0,0,2021-10-18,Arsenal,Crystal Palace
Alexandre Lacazette,72.0,Arsenal,Saved,18,Right Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Albert Sambi Lokonga,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Odsonne Édouard,73.0,Crystal Palace,Goal,16,Right Foot,0,Michael Olise,Pass (Live),Conor Gallagher,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Nicolas Pépé,76.0,Arsenal,Blocked,21,Left Foot,Free kick,Alexandre Lacazette,Fouled,Thomas Partey,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Gabriel Dos Santos,76.0,Arsenal,Off Target,12,Head,0,Thomas Partey,Pass (Live),Nicolas Pépé,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Kieran Tierney,87.0,Arsenal,Woodwork,10,Left Foot,0,Alexandre Lacazette,Pass (Live),Nicolas Pépé,Pass (Live),2021-10-18,Arsenal,Crystal Palace
Alexandre Lacazette,90.0,Arsenal,Off Target,15,Left Foot,0,Alexandre Lacazette,Dribble,Alexandre Lacazette,Dribble,2021-10-18,Arsenal,Crystal Palace
Ben White,90.5,Arsenal,Blocked,11,Left Foot,Volley,0,0,0,0,2021-10-18,Arsenal,Crystal Palace
Martinelli,90.5,Arsenal,Saved,6,Left Foot,Back heel,Ben White,Shot,0,0,2021-10-18,Arsenal,Crystal Palace
Alexandre Lacazette,90.5,Arsenal,Goal,5,Right Foot,Volley,Martinelli,Shot,0,0,2021-10-18,Arsenal,Crystal Palace
Pierre-Emerick Aubameyang,4.0,Arsenal,Wayward,4,Left Foot,Overhead kick,Bukayo Saka,Pass (Live),Thomas Partey,Pass (Live),2021-10-22,Arsenal,Aston Villa
Bukayo Saka,4.0,Arsenal,Wayward,10,Left Foot,Half volley,Pierre-Emerick Aubameyang,Shot,0,0,2021-10-22,Arsenal,Aston Villa
Nuno Tavares,5.0,Arsenal,Off Target,11,Left Foot,0,Nuno Tavares,Tackle,0,0,2021-10-22,Arsenal,Aston Villa
Emile Smith-Rowe,11.0,Arsenal,Blocked,17,Left Foot,Half volley,Pierre-Emerick Aubameyang,Pass (Live),0,0,2021-10-22,Arsenal,Aston Villa
Takehiro Tomiyasu,17.0,Arsenal,Off Target,27,Right Foot,0,Alexandre Lacazette,Pass (Live),Emile Smith-Rowe,Pass (Live),2021-10-22,Arsenal,Aston Villa
Thomas Partey,20.0,Arsenal,Woodwork,6,Right Foot,Volley,0,0,0,0,2021-10-22,Arsenal,Aston Villa
Nuno Tavares,22.0,Arsenal,Blocked,18,Right Foot,0,Emile Smith-Rowe,Pass (Live),Alexandre Lacazette,Pass (Live),2021-10-22,Arsenal,Aston Villa
Thomas Partey,23.0,Arsenal,Goal,6,Head,0,Emile Smith-Rowe,Pass (Dead),Nuno Tavares,Shot,2021-10-22,Arsenal,Aston Villa
Bukayo Saka,30.0,Arsenal,Saved,10,Right Foot,0,Nuno Tavares,Pass (Live),0,0,2021-10-22,Arsenal,Aston Villa
Nuno Tavares,36.0,Arsenal,Saved,26,Right Foot,0,Albert Sambi Lokonga,Pass (Live),Emile Smith-Rowe,Pass (Live),2021-10-22,Arsenal,Aston Villa
Albert Sambi Lokonga,38.0,Arsenal,Off Target,25,Right Foot,0,Emile Smith-Rowe,Pass (Live),Bukayo Saka,Pass (Live),2021-10-22,Arsenal,Aston Villa
Thomas Partey,45.0,Arsenal,Off Target,3,Head,0,Bukayo Saka,Pass (Dead),0,0,2021-10-22,Arsenal,Aston Villa
Pierre-Emerick Aubameyang (pen),45.6,Arsenal,Saved,12,Right Foot,0,Alexandre Lacazette,Fouled,0,0,2021-10-22,Arsenal,Aston Villa
Pierre-Emerick Aubameyang,45.6,Arsenal,Goal,7,Left Foot,Half volley,Pierre-Emerick Aubameyang,Shot,0,0,2021-10-22,Arsenal,Aston Villa
Ollie Watkins,47.0,Aston Villa,Saved,14,Left Foot,0,Emi Buendía,Pass (Live),Matt Targett,Pass (Live),2021-10-22,Arsenal,Aston Villa
Albert Sambi Lokonga,49.0,Arsenal,Blocked,23,Right Foot,0,Alexandre Lacazette,Pass (Live),Emile Smith-Rowe,Pass (Live),2021-10-22,Arsenal,Aston Villa
Bukayo Saka,50.0,Arsenal,Off Target,25,Left Foot,0,0,0,0,0,2021-10-22,Arsenal,Aston Villa
Danny Ings,51.0,Aston Villa,Blocked,11,Right Foot,0,Emi Buendía,Pass (Live),Ollie Watkins,Pass (Live),2021-10-22,Arsenal,Aston Villa
John McGinn,51.0,Aston Villa,Blocked,26,Left Foot,0,Danny Ings,Shot,0,0,2021-10-22,Arsenal,Aston Villa
Bukayo Saka,53.0,Arsenal,Blocked,13,Right Foot,0,Albert Sambi Lokonga,Pass (Live),Thomas Partey,Pass (Live),2021-10-22,Arsenal,Aston Villa
Albert Sambi Lokonga,53.0,Arsenal,Saved,19,Left Foot,0,Takehiro Tomiyasu,Pass (Live),0,0,2021-10-22,Arsenal,Aston Villa
Emile Smith-Rowe,56.0,Arsenal,Goal,17,Right Foot,Deflected,Pierre-Emerick Aubameyang,Pass (Live),Nuno Tavares,Pass (Live),2021-10-22,Arsenal,Aston Villa
Ollie Watkins,59.0,Aston Villa,Blocked,22,Right Foot,0,Matt Targett,Pass (Live),Danny Ings,Pass (Live),2021-10-22,Arsenal,Aston Villa
Pierre-Emerick Aubameyang,61.0,Arsenal,Blocked,21,Right Foot,0,Bukayo Saka,Pass (Live),Alexandre Lacazette,Pass (Live),2021-10-22,Arsenal,Aston Villa
Emi Buendía,62.0,Aston Villa,Saved,10,Left Foot,0,Matt Targett,Pass (Live),John McGinn,Pass (Dead),2021-10-22,Arsenal,Aston Villa
Leon Bailey,71.0,Aston Villa,Saved,20,Left Foot,0,0,0,0,0,2021-10-22,Arsenal,Aston Villa
Pierre-Emerick Aubameyang,71.0,Arsenal,Saved,19,Right Foot,0,Emile Smith-Rowe,Pass (Live),Martin Ødegaard,Pass (Live),2021-10-22,Arsenal,Aston Villa
