player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Joël Veltman,66.0,Brighton,Blocked,14,Right Foot,Half volley,0,0,0,0,2021-02-22,Brighton,Crystal Palace
Ben White,66.0,Brighton,Blocked,18,Right Foot,0,Neal Maupay,Pass (Live),Joël Veltman,Shot,2021-02-22,Brighton,Crystal Palace
Adam Lallana,70.0,Brighton,Off Target,11,Left Foot,0,Neal Maupay,Pass (Live),Dan Burn,Pass (Live),2021-02-22,Brighton,Crystal Palace
Lewis Dunk,72.0,Brighton,Wayward,9,Head,0,Pascal Groß,Pass (Dead),0,0,2021-02-22,Brighton,Crystal Palace
Neal Maupay,72.0,Brighton,Saved,12,Right Foot,0,Neal Maupay,Dribble,Lewis Dunk,Shot,2021-02-22,Brighton,Crystal Palace
Adam Lallana,75.0,Brighton,Off Target,15,Right Foot,0,Joël Veltman,Pass (Live),Joël Veltman,Interception,2021-02-22,Brighton,Crystal Palace
Christian Benteke,78.0,Crystal Palace,Off Target,24,Left Foot,0,Luka Milivojević,Pass (Live),0,0,2021-02-22,Brighton,Crystal Palace
Alireza Jahanbakhsh,89.0,Brighton,Blocked,17,Right Foot,0,Danny Welbeck,Pass (Live),Leandro Trossard,Pass (Live),2021-02-22,Brighton,Crystal Palace
Christian Benteke,90.5,Crystal Palace,Goal,12,Right Foot,Volley,Andros Townsend,Pass (Live),Jordan Ayew,Pass (Live),2021-02-22,Brighton,Crystal Palace
Jannik Vestergaard,5.0,Southampton,Off Target,8,Head,0,James Ward-Prowse,Pass (Dead),Che Adams,Fouled,2021-02-23,Leeds United,Southampton
Nathan Tella,8.0,Southampton,Saved,18,Right Foot,0,Nathan Tella,Dribble,0,0,2021-02-23,Leeds United,Southampton
Tyler Roberts,25.0,Leeds United,Off Target,16,Right Foot,0,Raphael Dias Belloli,Pass (Live),Raphael Dias Belloli,Dribble,2021-02-23,Leeds United,Southampton
Liam Cooper,27.0,Leeds United,Saved,9,Left Foot,Half volley,Liam Cooper,Tackle,0,0,2021-02-23,Leeds United,Southampton
Jannik Vestergaard,45.1,Southampton,Wayward,13,Head,0,James Ward-Prowse,Pass (Dead),Stuart Armstrong,Fouled,2021-02-23,Leeds United,Southampton
Stuart Armstrong,45.4,Southampton,Off Target,26,Left Foot,Half volley,0,0,0,0,2021-02-23,Leeds United,Southampton
Nathan Redmond,47.0,Southampton,Saved,16,Right Foot,0,Che Adams,Pass (Live),Stuart Armstrong,Pass (Dead),2021-02-23,Leeds United,Southampton
Patrick Bamford,47.0,Leeds United,Goal,19,Left Foot,0,Tyler Roberts,Pass (Live),Diego Llorente,Pass (Live),2021-02-23,Leeds United,Southampton
Stuart Armstrong,49.0,Southampton,Saved,18,Right Foot,0,Stuart Armstrong,Dribble,James Ward-Prowse,Pass (Live),2021-02-23,Leeds United,Southampton
Tyler Roberts,51.0,Leeds United,Off Target,17,Right Foot,0,Raphael Dias Belloli,Pass (Live),Liam Cooper,Pass (Live),2021-02-23,Leeds United,Southampton
Patrick Bamford,53.0,Leeds United,Saved,13,Right Foot,0,Stuart Dallas,Pass (Live),Stuart Dallas,Dribble,2021-02-23,Leeds United,Southampton
Tyler Roberts,53.0,Leeds United,Saved,14,Right Foot,0,Patrick Bamford,Pass (Live),Patrick Bamford,Shot,2021-02-23,Leeds United,Southampton
Che Adams,57.0,Southampton,Blocked,16,Right Foot,0,Oriol Romeu,Pass (Live),Oriol Romeu,Fouled,2021-02-23,Leeds United,Southampton
Diego Llorente,61.0,Leeds United,Saved,9,Left Foot,0,Raphael Dias Belloli,Pass (Live),Ezgjan Alioski,Pass (Live),2021-02-23,Leeds United,Southampton
Jannik Vestergaard,65.0,Southampton,Blocked,7,Head,0,James Ward-Prowse,Pass (Dead),Jan Bednarek,Pass (Dead),2021-02-23,Leeds United,Southampton
Mohammed Salisu,66.0,Southampton,Off Target,22,Left Foot,0,Stuart Armstrong,Pass (Live),0,0,2021-02-23,Leeds United,Southampton
James Ward-Prowse,73.0,Southampton,Saved,29,Right Foot,0,0,0,0,0,2021-02-23,Leeds United,Southampton
Danny Ings,73.0,Southampton,Off Target,23,Right Foot,0,Stuart Armstrong,Pass (Live),James Ward-Prowse,Pass (Live),2021-02-23,Leeds United,Southampton
Stuart Dallas,78.0,Leeds United,Goal,17,Left Foot,0,Hélder Costa,Pass (Live),Stuart Dallas,Pass (Live),2021-02-23,Leeds United,Southampton
Stuart Armstrong,81.0,Southampton,Off Target,21,Left Foot,0,Jannik Vestergaard,Pass (Live),Ryan Bertrand,Pass (Dead),2021-02-23,Leeds United,Southampton
Che Adams,83.0,Southampton,Saved,9,Other,0,Jan Bednarek,Pass (Live),James Ward-Prowse,Pass (Live),2021-02-23,Leeds United,Southampton
Raphael Dias Belloli,84.0,Leeds United,Goal,26,Left Foot,Free kick,Hélder Costa,Fouled,Illan Meslier,Pass (Live),2021-02-23,Leeds United,Southampton
Hélder Costa,87.0,Leeds United,Off Target,14,Left Foot,0,Raphael Dias Belloli,Pass (Live),Luke Ayling,Pass (Dead),2021-02-23,Leeds United,Southampton
Pablo Hernández,90.1,Leeds United,Off Target,15,Right Foot,Volley,Ezgjan Alioski,Pass (Live),Raphael Dias Belloli,Pass (Live),2021-02-23,Leeds United,Southampton
Jesse Lingard,19.0,West Ham,Blocked,23,Right Foot,0,Aaron Cresswell,Pass (Live),Ben Johnson,Pass (Live),2021-02-27,Manchester City,West Ham
Michail Antonio,19.0,West Ham,Saved,3,Head,0,Tomáš Souček,Pass (Live),Jesse Lingard,Shot,2021-02-27,Manchester City,West Ham
Jesse Lingard,19.0,West Ham,Blocked,10,Left Foot,Half volley,Michail Antonio,Shot,0,0,2021-02-27,Manchester City,West Ham
Rúben Dias,30.0,Manchester City,Goal,7,Head,0,Kevin De Bruyne,Pass (Live),Kyle Walker,Pass (Live),2021-02-27,Manchester City,West Ham
Ferrán Torres,31.0,Manchester City,Saved,27,Right Foot,0,Ferrán Torres,Interception,0,0,2021-02-27,Manchester City,West Ham
Michail Antonio,39.0,West Ham,Off Target,13,Right Foot,Half volley,Pablo Fornals,Pass (Live),Jesse Lingard,Pass (Live),2021-02-27,Manchester City,West Ham
Jesse Lingard,40.0,West Ham,Saved,23,Left Foot,0,Vladimír Coufal,Pass (Live),Jesse Lingard,Pass (Live),2021-02-27,Manchester City,West Ham
Jesse Lingard,43.0,West Ham,Blocked,7,Right Foot,0,Vladimír Coufal,Pass (Live),Pablo Fornals,Pass (Live),2021-02-27,Manchester City,West Ham
Michail Antonio,43.0,West Ham,Goal,1,Left Foot,"Open goal, Volley",Jesse Lingard,Shot,0,0,2021-02-27,Manchester City,West Ham
Kyle Walker,55.0,Manchester City,Off Target,28,Right Foot,0,Fernandinho,Pass (Live),0,0,2021-02-27,Manchester City,West Ham
Kevin De Bruyne,56.0,Manchester City,Blocked,28,Right Foot,0,Kevin De Bruyne,Dribble,Oleksandr Zinchenko,Pass (Live),2021-02-27,Manchester City,West Ham
Kevin De Bruyne,57.0,Manchester City,Blocked,25,Right Foot,0,Sergio Agüero,Interception,0,0,2021-02-27,Manchester City,West Ham
Ferrán Torres,60.0,Manchester City,Blocked,19,Right Foot,0,Kevin De Bruyne,Pass (Live),Fernandinho,Pass (Live),2021-02-27,Manchester City,West Ham
John Stones,68.0,Manchester City,Goal,11,Right Foot,0,Riyad Mahrez,Pass (Live),Oleksandr Zinchenko,Pass (Live),2021-02-27,Manchester City,West Ham
Craig Dawson,71.0,West Ham,Wayward,18,Head,0,Aaron Cresswell,Pass (Dead),Aaron Cresswell,Fouled,2021-02-27,Manchester City,West Ham
Riyad Mahrez,78.0,Manchester City,Blocked,21,Left Foot,0,Riyad Mahrez,Dribble,Riyad Mahrez,Dribble,2021-02-27,Manchester City,West Ham
Riyad Mahrez,78.0,Manchester City,Blocked,17,Left Foot,0,Oleksandr Zinchenko,Pass (Live),İlkay Gündoğan,Pass (Live),2021-02-27,Manchester City,West Ham
John Stones,79.0,Manchester City,Wayward,10,Head,0,Phil Foden,Pass (Dead),Riyad Mahrez,Shot,2021-02-27,Manchester City,West Ham
Issa Diop,90.4,West Ham,Off Target,9,Head,0,Jesse Lingard,Pass (Live),Pablo Fornals,Pass (Live),2021-02-27,Manchester City,West Ham
Okay Yokuşlu,10.0,West Brom,Blocked,32,Right Foot,Half volley,0,0,0,0,2021-02-27,West Brom,Brighton
Kyle Bartley,11.0,West Brom,Goal,5,Head,0,Conor Gallagher,Pass (Dead),Okay Yokuşlu,Shot,2021-02-27,West Brom,Brighton
Aaron Connolly,16.0,Brighton,Blocked,16,Right Foot,0,Neal Maupay,Pass (Live),Leandro Trossard,Pass (Live),2021-02-27,West Brom,Brighton
Pascal Groß (pen),19.0,Brighton,Woodwork,12,Right Foot,0,0,0,0,0,2021-02-27,West Brom,Brighton
Mbaye Diagne,26.0,West Brom,Off Target,7,Head,0,Darnell Furlong,Pass (Live),Matheus Pereira,Pass (Live),2021-02-27,West Brom,Brighton
Lewis Dunk,34.0,Brighton,Saved,23,Right Foot,Free kick,Alexis Mac Allister,Fouled,Neal Maupay,Pass (Live),2021-02-27,West Brom,Brighton
Mbaye Diagne,35.0,West Brom,Off Target,31,Left Foot,Half volley,Ainsley Maitland-Niles,Pass (Live),Darnell Furlong,Pass (Live),2021-02-27,West Brom,Brighton
Aaron Connolly,45.1,Brighton,Saved,14,Right Foot,0,Alexis Mac Allister,Pass (Live),Leandro Trossard,Pass (Live),2021-02-27,West Brom,Brighton
Neal Maupay,45.2,Brighton,Wayward,9,Right Foot,Half volley,Pascal Groß,Pass (Live),Joël Veltman,Pass (Live),2021-02-27,West Brom,Brighton
Ainsley Maitland-Niles,45.4,West Brom,Saved,16,Right Foot,0,Mbaye Diagne,Pass (Live),Matheus Pereira,Pass (Live),2021-02-27,West Brom,Brighton
Neal Maupay,45.4,Brighton,Saved,8,Right Foot,0,0,0,0,0,2021-02-27,West Brom,Brighton
Neal Maupay,52.0,Brighton,Saved,13,Right Foot,0,Neal Maupay,Dribble,Adam Lallana,Pass (Live),2021-02-27,West Brom,Brighton
Aaron Connolly,52.0,Brighton,Off Target,7,Right Foot,Half volley,Neal Maupay,Shot,0,0,2021-02-27,West Brom,Brighton
Conor Gallagher,53.0,West Brom,Blocked,14,Right Foot,0,Matheus Pereira,Pass (Dead),Matheus Pereira,Fouled,2021-02-27,West Brom,Brighton
Yves Bissouma,59.0,Brighton,Off Target,25,Right Foot,0,0,0,0,0,2021-02-27,West Brom,Brighton
Joël Veltman,62.0,Brighton,Off Target,5,Head,0,Pascal Groß,Pass (Live),Leandro Trossard,Pass (Live),2021-02-27,West Brom,Brighton
Leandro Trossard,67.0,Brighton,Saved,21,Right Foot,0,Neal Maupay,Pass (Live),Neal Maupay,Dribble,2021-02-27,West Brom,Brighton
Danny Welbeck (pen),75.0,Brighton,Woodwork,12,Right Foot,0,Pascal Groß,Fouled,Adam Lallana,Pass (Live),2021-02-27,West Brom,Brighton
Joël Veltman,77.0,Brighton,Saved,16,Right Foot,0,Pascal Groß,Pass (Live),Danny Welbeck,Pass (Live),2021-02-27,West Brom,Brighton
Pascal Groß,77.0,Brighton,Off Target,22,Left Foot,0,Leandro Trossard,Pass (Live),Pascal Groß,Pass (Live),2021-02-27,West Brom,Brighton
Jakub Moder,90.3,Brighton,Blocked,33,Right Foot,0,Yves Bissouma,Pass (Live),Pascal Groß,Pass (Live),2021-02-27,West Brom,Brighton
Patrick Bamford,1.0,Leeds United,Off Target,20,Left Foot,0,Patrick Bamford,Dribble,Tyler Roberts,Pass (Live),2021-02-27,Leeds United,Aston Villa
Ahmed Elmohamady,3.0,Aston Villa,Wayward,6,Head,0,Anwar El Ghazi,Pass (Dead),0,0,2021-02-27,Leeds United,Aston Villa
Anwar El Ghazi,5.0,Aston Villa,Goal,6,Left Foot,Half volley,Ollie Watkins,Pass (Live),Jacob Ramsey,Pass (Live),2021-02-27,Leeds United,Aston Villa
Raphael Dias Belloli,11.0,Leeds United,Blocked,21,Right Foot,0,Tyler Roberts,Pass (Live),Patrick Bamford,Pass (Live),2021-02-27,Leeds United,Aston Villa
Tyler Roberts,11.0,Leeds United,Saved,10,Left Foot,0,Raphael Dias Belloli,Shot,0,0,2021-02-27,Leeds United,Aston Villa
Anwar El Ghazi,13.0,Aston Villa,Saved,24,Left Foot,0,John McGinn,Pass (Live),0,0,2021-02-27,Leeds United,Aston Villa
Tyrone Mings,14.0,Aston Villa,Blocked,6,Head,0,Anwar El Ghazi,Pass (Dead),Anwar El Ghazi,Shot,2021-02-27,Leeds United,Aston Villa
Anwar El Ghazi,18.0,Aston Villa,Saved,23,Right Foot,0,0,0,0,0,2021-02-27,Leeds United,Aston Villa
Stuart Dallas,19.0,Leeds United,Off Target,18,Right Foot,Half volley,Mateusz Klich,Pass (Live),Raphael Dias Belloli,Pass (Live),2021-02-27,Leeds United,Aston Villa
Diego Llorente,22.0,Leeds United,Saved,10,Head,0,Raphael Dias Belloli,Pass (Dead),0,0,2021-02-27,Leeds United,Aston Villa
Anwar El Ghazi,24.0,Aston Villa,Off Target,25,Right Foot,0,Ollie Watkins,Pass (Live),Anwar El Ghazi,Pass (Live),2021-02-27,Leeds United,Aston Villa
Tyler Roberts,26.0,Leeds United,Off Target,21,Right Foot,0,Diego Llorente,Pass (Live),Pascal Struijk,Pass (Live),2021-02-27,Leeds United,Aston Villa
Luke Ayling,34.0,Leeds United,Off Target,25,Right Foot,0,Raphael Dias Belloli,Pass (Live),Stuart Dallas,Pass (Live),2021-02-27,Leeds United,Aston Villa
Hélder Costa,39.0,Leeds United,Blocked,19,Left Foot,0,Raphael Dias Belloli,Pass (Dead),Mateusz Klich,Pass (Live),2021-02-27,Leeds United,Aston Villa
Ollie Watkins,40.0,Aston Villa,Saved,21,Right Foot,Deflected,0,0,0,0,2021-02-27,Leeds United,Aston Villa
Luke Ayling,41.0,Leeds United,Saved,14,Head,0,Raphael Dias Belloli,Pass (Dead),Luke Ayling,Fouled,2021-02-27,Leeds United,Aston Villa
Tyrone Mings,66.0,Aston Villa,Blocked,6,Head,0,Anwar El Ghazi,Pass (Dead),John McGinn,Fouled,2021-02-27,Leeds United,Aston Villa
Anwar El Ghazi,68.0,Aston Villa,Off Target,18,Right Foot,0,Jacob Ramsey,Pass (Live),0,0,2021-02-27,Leeds United,Aston Villa
Mateusz Klich,71.0,Leeds United,Blocked,30,Right Foot,0,0,0,0,0,2021-02-27,Leeds United,Aston Villa
Pablo Hernández,74.0,Leeds United,Blocked,24,Right Foot,Half volley,0,0,0,0,2021-02-27,Leeds United,Aston Villa
Mateusz Klich,75.0,Leeds United,Off Target,29,Right Foot,Half volley,0,0,0,0,2021-02-27,Leeds United,Aston Villa
Patrick Bamford,85.0,Leeds United,Blocked,13,Head,Diving header,Luke Ayling,Pass (Live),Liam Cooper,Pass (Live),2021-02-27,Leeds United,Aston Villa
Raphael Dias Belloli,89.0,Leeds United,Off Target,7,Head,0,Jack Harrison,Pass (Live),Pablo Hernández,Pass (Live),2021-02-27,Leeds United,Aston Villa
Isaac Hayden,5.0,Newcastle Utd,Saved,9,Head,0,Joe Willock,Pass (Live),Jonjo Shelvey,Pass (Dead),2021-02-27,Newcastle Utd,Wolves
Miguel Almirón,12.0,Newcastle Utd,Woodwork,11,Left Foot,0,Jonjo Shelvey,Pass (Live),Joe Willock,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Pedro Neto,16.0,Wolves,Blocked,17,Left Foot,0,Adama Traoré,Pass (Live),0,0,2021-02-27,Newcastle Utd,Wolves
Rúben Neves,16.0,Wolves,Off Target,27,Right Foot,Half volley,João Moutinho,Pass (Live),Pedro Neto,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Emil Krafth,21.0,Newcastle Utd,Saved,30,Right Foot,0,Allan Saint-Maximin,Pass (Live),Miguel Almirón,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Jamal Lewis,22.0,Newcastle Utd,Blocked,18,Right Foot,Half volley,0,0,0,0,2021-02-27,Newcastle Utd,Wolves
Joelinton,22.0,Newcastle Utd,Saved,19,Left Foot,0,Miguel Almirón,Pass (Live),Jonjo Shelvey,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Joe Willock,24.0,Newcastle Utd,Saved,11,Right Foot,0,Allan Saint-Maximin,Pass (Live),Allan Saint-Maximin,Dribble,2021-02-27,Newcastle Utd,Wolves
Allan Saint-Maximin,26.0,Newcastle Utd,Off Target,22,Right Foot,0,Allan Saint-Maximin,Dribble,Jamal Lewis,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Miguel Almirón,28.0,Newcastle Utd,Blocked,16,Left Foot,0,Allan Saint-Maximin,Pass (Live),Miguel Almirón,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Adama Traoré,31.0,Wolves,Saved,7,Head,0,Rúben Neves,Pass (Live),Pedro Neto,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Pedro Neto,34.0,Wolves,Off Target,15,Left Foot,0,Adama Traoré,Pass (Live),Adama Traoré,Dribble,2021-02-27,Newcastle Utd,Wolves
Pedro Neto,41.0,Wolves,Off Target,9,Right Foot,Volley,Adama Traoré,Pass (Live),Willian José,Fouled,2021-02-27,Newcastle Utd,Wolves
Pedro Neto,44.0,Wolves,Saved,29,Left Foot,0,João Moutinho,Pass (Dead),Adama Traoré,Fouled,2021-02-27,Newcastle Utd,Wolves
Adama Traoré,45.2,Wolves,Off Target,27,Right Foot,0,Adama Traoré,Dribble,Pedro Neto,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Adama Traoré,48.0,Wolves,Blocked,23,Right Foot,0,Adama Traoré,Dribble,Jonny Castro,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Ryan Fraser,49.0,Newcastle Utd,Blocked,23,Left Foot,0,Joelinton,Pass (Live),Joe Willock,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Isaac Hayden,49.0,Newcastle Utd,Off Target,25,Right Foot,Half volley,0,0,0,0,2021-02-27,Newcastle Utd,Wolves
Rúben Neves,50.0,Wolves,Off Target,23,Right Foot,0,Rúben Neves,Dribble,Adama Traoré,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Allan Saint-Maximin,51.0,Newcastle Utd,Blocked,24,Right Foot,0,Joelinton,Pass (Live),Ryan Fraser,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Jamaal Lascelles,52.0,Newcastle Utd,Goal,8,Head,0,Ryan Fraser,Pass (Live),0,0,2021-02-27,Newcastle Utd,Wolves
Jonjo Shelvey,55.0,Newcastle Utd,Off Target,19,Right Foot,Half volley,Ryan Fraser,Pass (Dead),Joe Willock,Fouled,2021-02-27,Newcastle Utd,Wolves
Pedro Neto,60.0,Wolves,Off Target,25,Left Foot,0,Rúben Neves,Pass (Live),João Moutinho,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Rúben Neves,67.0,Wolves,Blocked,22,Right Foot,Half volley,Willian José,Pass (Live),Adama Traoré,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Joelinton,72.0,Newcastle Utd,Saved,21,Left Foot,Half volley,Jonjo Shelvey,Pass (Live),Matt Ritchie,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Rúben Neves,73.0,Wolves,Goal,8,Head,0,Pedro Neto,Pass (Live),Nélson Semedo,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Ciaran Clark,78.0,Newcastle Utd,Off Target,13,Head,0,Jonjo Shelvey,Pass (Dead),Jacob Murphy,Fouled,2021-02-27,Newcastle Utd,Wolves
Joelinton,81.0,Newcastle Utd,Blocked,13,Right Foot,0,Jacob Murphy,Pass (Live),Jacob Murphy,Dribble,2021-02-27,Newcastle Utd,Wolves
Matt Ritchie,82.0,Newcastle Utd,Off Target,20,Right Foot,Half volley,0,0,0,0,2021-02-27,Newcastle Utd,Wolves
Jonjo Shelvey,86.0,Newcastle Utd,Blocked,22,Left Foot,0,Ryan Fraser,Pass (Live),0,0,2021-02-27,Newcastle Utd,Wolves
Jacob Murphy,89.0,Newcastle Utd,Blocked,31,Right Foot,Free kick,Jonjo Shelvey,Fouled,0,0,2021-02-27,Newcastle Utd,Wolves
Jonny Castro,90.0,Wolves,Off Target,16,Right Foot,0,Romain Saïss,Pass (Live),João Moutinho,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Fábio Silva,90.2,Wolves,Saved,4,Head,0,Pedro Neto,Pass (Live),Leander Dendoncker,Pass (Live),2021-02-27,Newcastle Utd,Wolves
Luka Milivojević,5.0,Crystal Palace,Blocked,19,Right Foot,Half volley,0,0,0,0,2021-02-28,Crystal Palace,Fulham
Joachim Andersen,32.0,Fulham,Off Target,8,Head,0,Ademola Lookman,Pass (Dead),0,0,2021-02-28,Crystal Palace,Fulham
Joachim Andersen,35.0,Fulham,Off Target,6,Head,0,Ademola Lookman,Pass (Dead),Kenny Tete,Fouled,2021-02-28,Crystal Palace,Fulham
Gary Cahill,45.1,Crystal Palace,Blocked,16,Head,0,Luka Milivojević,Pass (Dead),Andros Townsend,Fouled,2021-02-28,Crystal Palace,Fulham
Josh Maja,46.0,Fulham,Saved,56,Right Foot,Lob,Josh Maja,Dribble,Joachim Andersen,Pass (Live),2021-02-28,Crystal Palace,Fulham
Tosin Adarabioyo,51.0,Fulham,Saved,9,Head,0,Ademola Lookman,Pass (Dead),Ademola Lookman,Fouled,2021-02-28,Crystal Palace,Fulham
Bobby Reid,54.0,Fulham,Blocked,23,Left Foot,0,Bobby Reid,Pass (Live),0,0,2021-02-28,Crystal Palace,Fulham
Joachim Andersen,54.0,Fulham,Saved,26,Left Foot,Volley,Bobby Reid,Shot,0,0,2021-02-28,Crystal Palace,Fulham
Joachim Andersen,56.0,Fulham,Off Target,31,Right Foot,Free kick,Ruben Loftus-Cheek,Fouled,Ademola Lookman,Pass (Live),2021-02-28,Crystal Palace,Fulham
Ruben Loftus-Cheek,58.0,Fulham,Saved,21,Left Foot,0,Bobby Reid,Pass (Live),Harrison Reed,Pass (Live),2021-02-28,Crystal Palace,Fulham
Josh Maja,66.0,Fulham,Off Target,19,Left Foot,0,Josh Maja,Dribble,Ruben Loftus-Cheek,Pass (Live),2021-02-28,Crystal Palace,Fulham
Josh Maja,68.0,Fulham,Saved,8,Head,0,Ivan Cavaleiro,Pass (Live),Josh Maja,Pass (Live),2021-02-28,Crystal Palace,Fulham
Tosin Adarabioyo,69.0,Fulham,Wayward,6,Head,0,Ademola Lookman,Pass (Dead),0,0,2021-02-28,Crystal Palace,Fulham
Joachim Andersen,69.0,Fulham,Blocked,6,Left Foot,0,Tosin Adarabioyo,Shot,0,0,2021-02-28,Crystal Palace,Fulham
Ruben Loftus-Cheek,70.0,Fulham,Off Target,28,Right Foot,Half volley,Ivan Cavaleiro,Pass (Live),Tosin Adarabioyo,Pass (Live),2021-02-28,Crystal Palace,Fulham
Ivan Cavaleiro,75.0,Fulham,Off Target,27,Left Foot,0,Kenny Tete,Pass (Live),0,0,2021-02-28,Crystal Palace,Fulham
Christian Benteke,80.0,Crystal Palace,Wayward,8,Head,0,Andros Townsend,Pass (Dead),Luka Milivojević,Pass (Live),2021-02-28,Crystal Palace,Fulham
Ademola Lookman,88.0,Fulham,Off Target,12,Right Foot,Volley,Harrison Reed,Pass (Live),Ruben Loftus-Cheek,Pass (Live),2021-02-28,Crystal Palace,Fulham
Tosin Adarabioyo,90.1,Fulham,Off Target,14,Head,0,Ademola Lookman,Pass (Dead),Antonee Robinson,Fouled,2021-02-28,Crystal Palace,Fulham
Josh Maja,90.2,Fulham,Off Target,13,Right Foot,Volley,Ivan Cavaleiro,Pass (Live),Harrison Reed,Pass (Live),2021-02-28,Crystal Palace,Fulham
Youri Tielemans,7.0,Leicester City,Goal,14,Right Foot,0,Youri Tielemans,Interception,0,0,2021-02-28,Leicester City,Arsenal
Harvey Barnes,21.0,Leicester City,Saved,29,Right Foot,0,Wilfred Ndidi,Pass (Live),Wilfred Ndidi,Interception,2021-02-28,Leicester City,Arsenal
Nicolas Pépé,26.0,Arsenal,Blocked,10,Left Foot,Half volley,Kieran Tierney,Pass (Live),Granit Xhaka,Pass (Live),2021-02-28,Leicester City,Arsenal
Willian,27.0,Arsenal,Off Target,19,Left Foot,Half volley,Granit Xhaka,Pass (Live),Nicolas Pépé,Pass (Live),2021-02-28,Leicester City,Arsenal
Kieran Tierney,30.0,Arsenal,Blocked,26,Left Foot,0,0,0,0,0,2021-02-28,Leicester City,Arsenal
Kelechi Iheanacho,36.0,Leicester City,Saved,34,Left Foot,0,Wilfred Ndidi,Pass (Live),0,0,2021-02-28,Leicester City,Arsenal
David Luiz,39.0,Arsenal,Goal,10,Head,0,Willian,Pass (Dead),Nicolas Pépé,Fouled,2021-02-28,Leicester City,Arsenal
Nicolas Pépé,45.0,Arsenal,Blocked,25,Left Foot,0,Martin Ødegaard,Pass (Live),Willian,Pass (Live),2021-02-28,Leicester City,Arsenal
Alexandre Lacazette (pen),45.2,Arsenal,Goal,12,Right Foot,0,Nicolas Pépé,Shot,0,0,2021-02-28,Leicester City,Arsenal
Willian,52.0,Arsenal,Blocked,7,Right Foot,0,Martin Ødegaard,Pass (Live),Nicolas Pépé,Pass (Live),2021-02-28,Leicester City,Arsenal
Nicolas Pépé,52.0,Arsenal,Goal,2,Left Foot,Open goal,Willian,Shot,0,0,2021-02-28,Leicester City,Arsenal
Kelechi Iheanacho,55.0,Leicester City,Wayward,13,Left Foot,Overhead kick,Çağlar Söyüncü,Pass (Live),0,0,2021-02-28,Leicester City,Arsenal
Marc Albrighton,72.0,Leicester City,Blocked,14,Right Foot,0,Cengiz Ünder,Pass (Live),Timothy Castagne,Pass (Live),2021-02-28,Leicester City,Arsenal
Thomas Partey,81.0,Arsenal,Blocked,32,Right Foot,0,Willian,Pass (Live),Kieran Tierney,Pass (Live),2021-02-28,Leicester City,Arsenal
Kieran Tierney,82.0,Arsenal,Off Target,24,Left Foot,Half volley,0,0,0,0,2021-02-28,Leicester City,Arsenal
Pierre-Emerick Aubameyang,87.0,Arsenal,Off Target,20,Right Foot,0,Pierre-Emerick Aubameyang,Dribble,Thomas Partey,Pass (Live),2021-02-28,Leicester City,Arsenal
Thomas Partey,90.3,Arsenal,Saved,29,Right Foot,0,Willian,Pass (Live),Martin Ødegaard,Pass (Live),2021-02-28,Leicester City,Arsenal
Kelechi Iheanacho,90.6,Leicester City,Blocked,11,Left Foot,Half volley,Marc Albrighton,Pass (Live),Daniel Amartey,Pass (Live),2021-02-28,Leicester City,Arsenal
Kelechi Iheanacho,90.6,Leicester City,Off Target,9,Left Foot,0,0,0,0,0,2021-02-28,Leicester City,Arsenal
Daniel Amartey,90.8,Leicester City,Blocked,16,Left Foot,0,Cengiz Ünder,Pass (Live),Cengiz Ünder,Dribble,2021-02-28,Leicester City,Arsenal
