player,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,date,squad_h,squad_a
Tom Cleverley,AM,32-044,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,36.4,0.0,5.0,0.0,0.0,0.0,58.0,5.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,5.0,0.0,None,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,1.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,13.0,7.0,53.8,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2021-09-25,Watford,Newcastle Utd
Ozan Tufan,"AM,DM",26-186,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,19.0,25.0,76.0,6.0,22.0,3.0,1.0,1.0,352.0,104.0,7.0,7.0,100.0,11.0,13.0,84.6,1.0,5.0,20.0,None,4.0,2.0,1.0,0.0,24.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,2.0,5.0,2.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.3,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,15.0,1.0,29.0,100.0,1.0,0.0,154.0,94.0,2.0,1.0,2.0,2.0,27.0,21.0,77.8,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0,2021-09-25,Watford,Newcastle Utd
Juraj Kucka,DM,34-211,63.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,10.0,1.0,3.0,3.0,0.1,0.1,0.0,4.0,0.0,23.0,30.0,76.7,2.0,15.0,1.0,0.0,0.0,534.0,82.0,8.0,10.0,80.0,12.0,13.0,92.3,3.0,7.0,42.9,None,1.0,3.0,0.0,0.0,28.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,4.0,7.0,10.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,30.0,6.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,7.0,30.0,5.0,0.0,38.0,0.0,0.0,0.0,64.0,28.0,0.0,0.0,1.0,0.0,29.0,25.0,86.2,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,20.0,2021-09-25,Watford,Newcastle Utd
João Pedro,"LW,AM",19-364,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,44.4,2.0,15.0,2.0,3.0,5.0,73.0,41.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,1.0,0.0,None,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,9.0,1.0,18.0,60.0,3.0,0.0,94.0,69.0,2.0,1.0,1.0,1.0,15.0,11.0,73.3,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Moussa Sissoko,DM,32-040,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,41.0,49.0,83.7,4.0,30.0,3.0,2.0,3.0,1042.0,221.0,6.0,9.0,66.7,24.0,27.0,88.9,11.0,12.0,91.7,None,1.0,6.0,0.0,0.0,47.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,11.0,5.0,39.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,6.0,37.5,5.0,7.0,4.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,10.0,43.0,13.0,0.0,57.0,66.7,2.0,0.0,171.0,71.0,1.0,0.0,0.0,1.0,42.0,40.0,95.2,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,37.5,2021-09-25,Watford,Newcastle Utd
Danny Rose,LB,31-085,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,11.0,4.0,0.0,1.0,0.0,0.0,0.2,5.0,1.0,44.0,55.0,80.0,8.0,38.0,5.0,6.0,7.0,902.0,405.0,17.0,18.0,94.4,17.0,20.0,85.0,9.0,12.0,75.0,None,2.0,5.0,2.0,1.0,38.0,17.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,23.0,20.0,12.0,32.0,9.0,1.0,12.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,4.0,36.4,7.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,15.0,28.0,24.0,0.0,48.0,85.7,6.0,2.0,162.0,104.0,1.0,0.0,1.0,1.0,38.0,31.0,81.6,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,2021-09-25,Watford,Newcastle Utd
Craig Cathcart,CB,32-231,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,36.0,41.0,87.8,5.0,28.0,1.0,0.0,0.0,827.0,319.0,9.0,10.0,90.0,19.0,19.0,100.0,7.0,11.0,63.6,None,0.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,9.0,29.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,24.0,27.0,0.0,0.0,47.0,0.0,0.0,0.0,243.0,149.0,0.0,0.0,0.0,0.0,34.0,33.0,97.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0,2021-09-25,Watford,Newcastle Utd
William Troost-Ekong,CB,28-024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,76.2,3.0,29.0,9.0,1.0,1.0,860.0,325.0,3.0,4.0,75.0,19.0,20.0,95.0,10.0,18.0,55.6,None,0.0,2.0,1.0,0.0,42.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,14.0,8.0,29.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,25.0,28.0,2.0,0.0,50.0,100.0,1.0,0.0,265.0,212.0,1.0,0.0,0.0,0.0,29.0,28.0,96.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,66.7,2021-09-25,Watford,Newcastle Utd
Kiko Femenía,RB,30-235,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,38.0,73.7,4.0,15.0,2.0,0.0,0.0,496.0,262.0,14.0,16.0,87.5,12.0,18.0,66.7,2.0,2.0,100.0,None,0.0,1.0,0.0,0.0,26.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,7.0,5.0,20.0,3.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,12.0,19.0,19.0,0.0,33.0,0.0,0.0,0.0,77.0,24.0,2.0,0.0,0.0,0.0,20.0,19.0,95.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,2021-09-25,Watford,Newcastle Utd
Jeremy Ngakia,RB,21-018,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,1.0,5.0,1.0,1.0,1.0,109.0,64.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,1.0,0.0,None,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,44.4,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,9.0,100.0,1.0,0.0,37.0,15.0,0.0,0.0,0.0,0.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7,2021-09-25,Watford,Newcastle Utd
Ben Foster,GK,38-175,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,70.4,0.0,11.0,0.0,0.0,0.0,667.0,450.0,2.0,3.0,66.7,6.0,6.0,100.0,11.0,18.0,61.1,None,0.0,0.0,0.0,0.0,13.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,13.0,11.0,12.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,45.0,24.0,0.0,0.0,0.0,0.0,10.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Allan Saint-Maximin,"FW,AM",24-197,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,7.0,0.0,2.0,0.0,0.3,0.3,1.4,11.0,1.0,26.0,35.0,74.3,2.0,43.0,4.0,2.0,5.0,368.0,109.0,12.0,16.0,75.0,9.0,12.0,75.0,2.0,4.0,50.0,None,5.0,3.0,0.0,0.0,33.0,2.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,7.0,2.0,27.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,42.9,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,26.0,27.0,6.0,48.0,40.0,4.0,0.0,195.0,91.0,3.0,1.0,2.0,8.0,54.0,39.0,72.2,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,75.0,2021-09-25,Watford,Newcastle Utd
Joelinton,LM,25-042,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,12.0,1.0,0.0,2.0,0.1,0.1,0.1,3.0,0.0,24.0,36.0,66.7,0.0,24.0,4.0,0.0,0.0,320.0,116.0,16.0,19.0,84.2,4.0,9.0,44.4,2.0,2.0,100.0,None,2.0,3.0,0.0,0.0,36.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,15.0,7.0,4.0,20.0,4.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.3,7.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,9.0,20.0,17.0,2.0,46.0,0.0,0.0,0.0,118.0,58.0,0.0,0.0,2.0,0.0,52.0,34.0,65.4,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,58.8,2021-09-25,Watford,Newcastle Utd
Sean Longstaff,"CM,DM",23-330,90.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,46.0,23.0,1.0,2.0,0.0,0.7,0.7,0.1,3.0,0.0,26.0,29.0,89.7,2.0,32.0,2.0,1.0,1.0,448.0,112.0,14.0,14.0,100.0,7.0,7.0,100.0,3.0,6.0,50.0,None,1.0,4.0,0.0,0.0,26.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,8.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,7.0,30.4,3.0,18.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,11.0,26.0,11.0,2.0,44.0,100.0,1.0,0.0,130.0,68.0,1.0,0.0,0.0,4.0,34.0,29.0,85.3,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,33.3,2021-09-25,Watford,Newcastle Utd
Joe Willock,CM,22-036,82.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,39.0,16.0,5.0,2.0,2.0,0.5,0.5,0.3,3.0,0.0,18.0,20.0,90.0,2.0,30.0,8.0,2.0,4.0,271.0,87.0,11.0,11.0,100.0,6.0,7.0,85.7,1.0,1.0,100.0,None,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,3.0,66.7,1.0,6.0,37.5,5.0,6.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,11.0,20.0,16.0,3.0,39.0,50.0,2.0,0.0,218.0,153.0,3.0,3.0,2.0,1.0,31.0,24.0,77.4,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2021-09-25,Watford,Newcastle Utd
Dwight Gayle,FW,30-343,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,0.0,0.0,13.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Miguel Almirón,RM,27-227,78.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,39.0,19.0,4.0,2.0,2.0,0.1,0.1,0.0,4.0,1.0,22.0,26.0,84.6,2.0,30.0,8.0,1.0,1.0,369.0,100.0,12.0,13.0,92.3,6.0,7.0,85.7,3.0,3.0,100.0,None,1.0,1.0,2.0,1.0,25.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,7.0,28.6,5.0,4.0,21.1,8.0,9.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,11.0,15.0,16.0,1.0,39.0,100.0,1.0,0.0,223.0,149.0,3.0,0.0,0.0,0.0,36.0,24.0,66.7,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Jacob Murphy,RM,26-213,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,2.0,4.0,50.0,1.0,5.0,1.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,7.0,0.0,0.0,0.0,38.0,20.0,0.0,0.0,0.0,0.0,7.0,5.0,71.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Isaac Hayden,DM,26-187,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,3.0,2.0,2.0,0.0,0.0,0.1,2.0,0.0,26.0,30.0,86.7,2.0,21.0,1.0,0.0,0.0,510.0,92.0,8.0,10.0,80.0,16.0,16.0,100.0,2.0,3.0,66.7,None,1.0,2.0,0.0,0.0,27.0,3.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,4.0,4.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,40.0,3.0,7.0,31.8,7.0,14.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,2.0,17.0,22.0,5.0,1.0,39.0,0.0,0.0,0.0,61.0,19.0,2.0,0.0,1.0,0.0,23.0,19.0,82.6,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,2021-09-25,Watford,Newcastle Utd
Matt Ritchie,LB,32-015,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,71.0,9.0,2.0,2.0,2.0,0.1,0.1,0.4,5.0,0.0,46.0,60.0,76.7,11.0,29.0,5.0,1.0,1.0,929.0,566.0,19.0,20.0,95.0,18.0,20.0,90.0,8.0,18.0,44.4,None,3.0,4.0,3.0,1.0,44.0,16.0,3.0,0.0,7.0,5.0,4.0,6.0,5.0,1.0,0.0,23.0,14.0,23.0,42.0,5.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,33.3,4.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,4.0,23.0,36.0,15.0,2.0,54.0,100.0,1.0,0.0,146.0,102.0,0.0,0.0,0.0,0.0,28.0,27.0,96.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,50.0,2021-09-25,Watford,Newcastle Utd
Ciaran Clark,CB,31-364,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,4.0,2.0,2.0,1.0,0.4,0.4,0.0,0.0,0.0,21.0,28.0,75.0,1.0,21.0,2.0,1.0,1.0,396.0,115.0,7.0,9.0,77.8,12.0,13.0,92.3,2.0,6.0,33.3,None,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,8.0,18.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,50.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,23.0,15.0,5.0,2.0,42.0,100.0,1.0,0.0,95.0,44.0,1.0,0.0,0.0,0.0,23.0,21.0,91.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,60.0,2021-09-25,Watford,Newcastle Utd
Federico Fernández,CB,32-216,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,4.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,20.0,25.0,80.0,1.0,17.0,0.0,0.0,0.0,539.0,166.0,1.0,1.0,100.0,13.0,13.0,100.0,6.0,11.0,54.5,None,0.0,2.0,0.0,0.0,22.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,8.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,21.0,12.0,2.0,2.0,31.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,0.0,0.0,19.0,18.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7,2021-09-25,Watford,Newcastle Utd
Javier Manquillo,RB,27-143,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,15.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,68.4,2.0,25.0,0.0,1.0,2.0,395.0,229.0,13.0,16.0,81.3,10.0,14.0,71.4,1.0,6.0,16.7,None,0.0,0.0,0.0,0.0,29.0,9.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,10.0,11.0,1.0,24.0,4.0,9.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,6.0,40.0,10.0,4.0,1.0,2.0,0.0,3.0,4.0,4.0,0.0,8.0,24.0,23.0,8.0,1.0,44.0,50.0,1.0,0.0,82.0,45.0,1.0,0.0,0.0,0.0,26.0,22.0,84.6,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0,2021-09-25,Watford,Newcastle Utd
Karl Darlow,GK,30-352,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,55.6,0.0,9.0,0.0,0.0,0.0,807.0,617.0,0.0,0.0,0.0,3.0,4.0,75.0,12.0,23.0,52.2,None,0.0,0.0,0.0,0.0,12.0,15.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2021-09-25,Watford,Newcastle Utd
Salomón Rondón,FW,32-009,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,2.0,0.0,1.0,0.0,0.0,0.2,4.0,0.0,17.0,21.0,81.0,1.0,19.0,2.0,0.0,0.0,173.0,45.0,10.0,11.0,90.9,3.0,5.0,60.0,0.0,0.0,0.0,None,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,2.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,7.0,25.0,2.0,7.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,14.0,3.0,29.0,0.0,0.0,0.0,48.0,24.0,0.0,0.0,2.0,2.0,38.0,22.0,57.9,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,27.3,2021-09-25,Everton,Norwich City
Demarai Gray,AM,25-089,82.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,15.0,1.0,2.0,0.0,0.0,0.0,0.4,2.0,1.0,25.0,33.0,75.8,2.0,37.0,8.0,1.0,3.0,457.0,56.0,10.0,11.0,90.9,9.0,10.0,90.0,4.0,6.0,66.7,None,1.0,2.0,1.0,0.0,32.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,22.0,5.0,6.0,2.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,33.3,2.0,9.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,24.0,7.0,42.0,33.3,1.0,0.0,184.0,120.0,3.0,2.0,2.0,0.0,42.0,33.0,78.6,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2021-09-25,Everton,Norwich City
